SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-01260154,Lead Inspection Request,HDF,Alderman,Health,Completed,Alderman's Office,07/19/2022 10:14:25 AM,08/01/2022 01:20:29 PM,08/01/2022 01:20:29 PM,8407 S MUSKEGON AVE,,,60617,8407,S,MUSKEGON,AVE,false,false,,,46,10,,X042,2,04,0423,27,,10,3,7,1196695.791911,1849711.676508,41.742487735,-87.554883803,"(41.74248773515337, -87.55488380346087)"
SR22-01255802,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,07/18/2022 04:43:34 PM,08/01/2022 01:12:35 PM,08/01/2022 01:12:35 PM,311 S WACKER DR,,,60606,311,S,WACKER,DR,false,false,,,32,42,,P023,2,01,0122,9,,16,2,7,1174230.695634,1898704.963526,41.877458223,-87.635738283,"(41.87745822298609, -87.6357382831482)"
SR22-01252602,Lead Inspection Request,HDF,,Health,Completed,Internet,07/18/2022 11:34:11 AM,08/01/2022 01:14:32 PM,08/01/2022 01:14:32 PM,6450 S COTTAGE GROVE AVE,,,60637,6450,S,COTTAGE GROVE,AVE,false,false,,,42,20,,R037,1,03,0312,33,,11,2,7,1182582.824937,1862203.516394,41.777105325,-87.60620628,"(41.77710532534849, -87.60620627954269)"
SR22-01242639,Lead Inspection Request,HDF,,Health,Completed,Internet,07/16/2022 12:46:53 PM,08/01/2022 01:04:27 PM,08/01/2022 01:04:27 PM,6351 S COTTAGE GROVE AVE,,,60637,6351,S,COTTAGE GROVE,AVE,false,false,,,42,20,,S037,1,03,0312,5,,12,7,7,1182669.781952,1862864.936406,41.778918306,-87.605866988,"(41.778918305699285, -87.60586698807735)"
SR22-01191649,Lead Inspection Request,HDF,,Health,Completed,Internet,07/08/2022 10:55:42 PM,08/01/2022 09:56:40 AM,08/01/2022 09:56:40 AM,6667 S MICHIGAN AVE,,,60637,6667,S,MICHIGAN,AVE,false,false,,,69,20,,Q037,2,03,0322,28,,22,6,7,1178174.896845,1860686.688276,41.773044129,-87.622411496,"(41.77304412896395, -87.6224114960703)"
SR22-01186627,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,07/08/2022 11:53:22 AM,08/01/2022 10:16:57 AM,08/01/2022 10:16:57 AM,4423 W CONGRESS PKWY,,,60624,4423,W,CONGRESS,PKWY,false,false,,,26,28,,E023,3,11,1131,16,,11,6,7,1146872.444446,1897249.119587,41.874029471,-87.736228093,"(41.87402947132415, -87.73622809342675)"
SR22-01183815,Lead Inspection Request,HDF,,Health,Completed,Internet,07/08/2022 12:01:19 AM,07/08/2022 09:06:23 AM,07/08/2022 09:06:23 AM,2131 S ARCHER AVE,,,60616,2131,S,ARCHER,AVE,false,false,,,34,25,,P026,1,09,0914,14,,0,6,7,1175054.273749,1889983.108918,41.853506454,-87.632975615,"(41.85350645405709, -87.63297561504073)"
SR22-01176673,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,07/07/2022 08:51:04 AM,07/07/2022 10:29:02 AM,07/07/2022 10:29:02 AM,7352 S YALE AVE,,,60621,7352,S,YALE,AVE,false,false,,,69,6,,P039,3,07,0731,10,,8,5,7,1175827.750156,1855990.739467,41.760210829,-87.631156028,"(41.76021082935439, -87.63115602789684)"
SR22-01171058,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,07/06/2022 01:54:42 PM,07/14/2022 12:33:23 PM,07/14/2022 12:33:23 PM,10827 S CALUMET AVE,,,60628,10827,S,CALUMET,AVE,false,false,,,49,9,,Q048,1,05,0513,9,,13,4,7,1180568.770712,1833134.503987,41.697383017,-87.614479808,"(41.69738301707507, -87.61447980830505)"
SR22-01164098,Lead Inspection Request,HDF,Alderman,Health,Completed,Alderman's Office,07/05/2022 03:59:21 PM,07/06/2022 11:24:16 AM,07/06/2022 11:24:16 AM,2648 S TROY ST,,,60623,2648,S,TROY,ST,false,false,,,30,12,,I028,3,10,1033,15,,15,3,7,1155728.641839,1886043.536716,41.843106448,-87.704013629,"(41.843106448090126, -87.7040136287077)"
SR22-01155596,Lead Inspection Request,HDF,,Health,Completed,Internet,07/04/2022 04:44:29 PM,07/14/2022 08:51:56 AM,07/14/2022 08:51:56 AM,8346 S BURNHAM AVE,,,60617,8346,S,BURNHAM,AVE,false,false,,,46,7,,W042,2,04,0423,28,,16,2,7,1196211.434105,1849974.143032,41.743219974,-87.556649777,"(41.74321997392718, -87.55664977676753)"
SR22-01154103,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,07/04/2022 11:56:05 AM,07/05/2022 09:44:32 AM,07/05/2022 09:44:32 AM,932 W AINSLIE ST,,,60640,932,W,AINSLIE,ST,false,false,,,3,48,,N010,2,20,2024,17,,11,2,7,1169014.723281,1933063.213968,41.971853781,-87.653890196,"(41.97185378134631, -87.65389019570095)"
SR22-01131686,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/30/2022 01:35:14 PM,07/05/2022 02:05:37 PM,07/05/2022 02:05:37 PM,6143 W WARWICK AVE,,,60634,6143,W,WARWICK,AVE,false,false,,,17,36,,A013,3,16,1633,15,,13,5,6,1134568.559033,1924280.830369,41.948433818,-87.78076355,"(41.948433817516886, -87.7807635501245)"
SR22-01124604,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,06/29/2022 03:37:08 PM,07/05/2022 01:30:35 PM,07/05/2022 01:30:35 PM,1403 W JARVIS AVE,,,60626,1403,W,JARVIS,AVE,false,false,,,1,49,,M004,2,24,2423,30,,15,4,6,1165507.681193,1949047.437987,42.015790499,-87.666328241,"(42.01579049882, -87.66632824058968)"
SR22-01119649,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/29/2022 08:40:48 AM,06/30/2022 01:43:03 PM,06/30/2022 01:43:03 PM,2455 E 78TH ST,,,60649,2455,E,78TH,ST,false,false,,,43,7,,W040,2,04,0421,16,,8,4,6,1194149.642581,1853683.653493,41.753449991,-87.564082619,"(41.75344999085851, -87.56408261932305)"
SR22-01113266,Lead Inspection Request,HDF,,Health,Completed,Internet,06/28/2022 12:19:44 PM,07/08/2022 09:47:55 AM,07/08/2022 09:47:55 AM,5339 W WILSON AVE,,,60630,5339,W,WILSON,AVE,false,false,,,15,45,,C011,2,16,1623,17,,12,3,6,1139733.16365,1930142.416064,41.964425616,-87.76163546,"(41.964425616098744, -87.76163545970064)"
SR22-01111870,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/28/2022 10:20:36 AM,07/07/2022 10:37:07 AM,07/07/2022 10:37:07 AM,7943 S BISHOP ST,,,60620,7943,S,BISHOP,ST,false,false,,,71,21,,M041,1,06,0612,30,,10,3,6,1168128.641501,1851904.539537,41.749166729,-87.65949068,"(41.749166729354464, -87.659490679522)"
SR22-01078046,Lead Inspection Request,HDF,,Health,Completed,Internet,06/23/2022 11:25:05 AM,07/05/2022 09:10:47 AM,07/05/2022 09:10:47 AM,5138 S KENWOOD AVE,,,60615,5138,S,KENWOOD,AVE,false,false,,,41,4,,T034,3,02,0234,1,,11,5,6,1185886.424666,1871036.949045,41.801267689,-87.593816957,"(41.801267689155964, -87.59381695686004)"
SR22-01071412,Lead Inspection Request,HDF,,Health,Completed,Internet,06/22/2022 01:23:28 PM,07/05/2022 12:48:48 PM,07/05/2022 12:48:48 PM,4754 N SPRINGFIELD AVE,,,60625,4754,N,SPRINGFIELD,AVE,false,false,,,14,35,,G011,2,17,1723,30,,13,4,6,1149516.235142,1931538.232139,41.96807108,-87.72562909,"(41.96807107987515, -87.72562909033002)"
SR22-01054889,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/20/2022 12:15:10 PM,06/30/2022 01:14:13 PM,06/30/2022 01:14:13 PM,1133 N LECLAIRE AVE,,,60651,1133,N,LECLAIRE,AVE,false,false,,,25,37,,D020,3,15,1531,33,,12,2,6,1142236.844834,1907206.637347,41.901441341,-87.753000815,"(41.90144134142111, -87.75300081484738)"
SR22-01051784,Lead Inspection Request,HDF,,Health,Completed,Internet,06/19/2022 07:18:59 PM,06/27/2022 10:09:34 AM,06/27/2022 10:09:35 AM,9130 S VINCENNES AVE,,,60620,9130,S,VINCENNES,AVE,false,false,,,73,21,,N044,2,22,2222,19,,19,1,6,1171177.213816,1844268.218483,41.728145554,-87.648542189,"(41.728145554085536, -87.64854218915335)"
SR22-01050787,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/19/2022 02:57:06 PM,06/30/2022 01:29:18 PM,06/30/2022 01:29:18 PM,6510 S HERMITAGE AVE,,,60636,6510,S,HERMITAGE,AVE,false,false,,,67,15,,L037,2,07,0725,22,,14,1,6,1165722.73049,1861437.456727,41.775377731,-87.668036722,"(41.77537773127043, -87.66803672230594)"
SR22-01014467,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/14/2022 01:45:35 PM,06/30/2022 01:53:55 PM,06/30/2022 01:53:55 PM,7209 S EAST END AVE,,,60649,7209,S,EAST END,AVE,false,false,,,43,7,,U039,2,03,0324,1,,13,3,6,1188858.096926,1857460.654559,41.763942612,-87.583353201,"(41.763942612028615, -87.58335320050062)"
SR22-00993252,Lead Inspection Request,HDF,,Health,Completed,Internet,06/11/2022 10:09:14 PM,06/13/2022 03:01:53 PM,06/13/2022 03:01:53 PM,7500 S SOUTH SHORE DR,,,60649,7500,S,SOUTH SHORE,DR,false,false,,,43,7,,W039,2,04,0421,13,,22,7,6,1195898.741975,1856166.149649,41.760219049,-87.557590914,"(41.760219048789374, -87.55759091411859)"
SR22-00987242,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/10/2022 04:43:20 PM,06/15/2022 04:17:50 PM,06/15/2022 04:17:50 PM,944 E 83RD ST,,,60619,944,E,83RD,ST,false,false,,,44,8,,S041,3,06,0631,14,,16,6,6,1184109.392903,1850224.668778,41.744198627,-87.600983833,"(41.74419862700735, -87.60098383321632)"
SR22-00976404,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/09/2022 12:28:16 PM,06/09/2022 04:11:54 PM,06/09/2022 04:11:54 PM,8619 S SAINT LAWRENCE AVE,,,60619,8619,S,SAINT LAWRENCE,AVE,false,false,,,44,6,,R042,3,06,0632,13,,12,5,6,1181816.863356,1847880.388976,41.737818891,-87.609456075,"(41.73781889074804, -87.60945607536519)"
SR22-00971149,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/08/2022 04:55:33 PM,06/09/2022 04:10:13 PM,06/09/2022 04:10:13 PM,6812 S WOLCOTT AVE,,,60636,6812,S,WOLCOTT,AVE,false,false,,,67,17,,L038,2,07,0726,19,,16,4,6,1164798.391415,1859426.789078,41.769879762,-87.671481975,"(41.76987976194171, -87.67148197459399)"
SR22-00969079,Lead Inspection Request,HDF,,Health,Completed,Internet,06/08/2022 01:34:18 PM,06/08/2022 04:12:01 PM,06/08/2022 04:12:01 PM,1909 W LUNT AVE,,,60626,1909,W,LUNT,AVE,false,false,,,1,49,,L005,2,24,2424,13,,13,4,6,1162232.11192,1946418.124813,42.008645009,-87.678455272,"(42.00864500897397, -87.67845527176198)"
SR22-00968340,Lead Inspection Request,HDF,,Health,Completed,Internet,06/08/2022 12:24:47 PM,06/08/2022 01:11:26 PM,06/08/2022 01:11:26 PM,6059 S PRAIRIE AVE,,,60637,6059,S,PRAIRIE,AVE,false,false,,,40,20,,Q036,1,03,0311,7,,12,4,6,1179095.043658,1864659.700403,41.783925555,-87.618917499,"(41.783925554802394, -87.61891749885174)"
SR22-00964426,Lead Inspection Request,HDF,,Health,Completed,Internet,06/07/2022 10:21:49 PM,06/08/2022 10:57:49 AM,06/08/2022 10:57:49 AM,6805 N GREENVIEW AVE,,,60626,6805,N,GREENVIEW,AVE,false,false,,,1,49,,M005,3,24,2431,23,,22,3,6,1165202.643276,1945348.137158,42.005646068,-87.667556543,"(42.005646067781655, -87.66755654329472)"
SR22-00956607,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,06/07/2022 06:25:52 AM,06/07/2022 10:53:29 AM,06/07/2022 10:53:29 AM,5659 S MARSHFIELD AVE,,,60636,5659,S,MARSHFIELD,AVE,false,false,,,67,16,,L035,1,07,0715,10,,6,3,6,1166387.748703,1866954.682912,41.790503552,-87.665441737,"(41.790503552128065, -87.66544173749469)"
SR22-00948300,Lead Inspection Request,HDF,,Health,Completed,Internet,06/06/2022 07:09:07 AM,06/06/2022 09:22:44 AM,06/06/2022 09:22:44 AM,6055 S KILDARE AVE,,,60629,6055,S,KILDARE,AVE,false,false,,,65,13,,F036,1,08,0813,16,,7,2,6,1148823.786786,1863884.693257,41.782435392,-87.729924007,"(41.78243539193576, -87.7299240073177)"
SR22-00942536,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,06/04/2022 09:59:02 PM,06/07/2022 12:26:23 PM,06/07/2022 12:26:23 PM,2656 W 24TH PL,,,60608,2656,W,24TH,PL,false,false,,,30,12,,J027,3,10,1034,18,,21,7,6,1158816.392089,1887787.287798,41.847828849,-87.69263454,"(41.84782884923236, -87.69263454033596)"
SR22-00938622,Lead Inspection Request,HDF,,Health,Completed,Internet,06/03/2022 10:07:08 PM,06/06/2022 09:28:19 AM,06/06/2022 09:28:19 AM,5636 W IRVING PARK RD,,,60634,5636,W,IRVING PARK,RD,false,false,,,15,38,,B012,2,16,1624,40,,22,6,6,1137913.641372,1926137.557629,41.953469024,-87.768422508,"(41.953469023818414, -87.76842250754142)"
SR22-00935789,Lead Inspection Request,HDF,DWM - Department of Water Management,Health,Completed,Phone Call,06/03/2022 01:55:03 PM,06/03/2022 03:34:44 PM,06/03/2022 03:34:44 PM,5507 S KIMBARK AVE,,,60637,5507,S,KIMBARK,AVE,false,false,,,41,5,,T035,3,02,0235,39,,13,6,6,1185674.677624,1868638.611368,41.794691462,-87.594669079,"(41.79469146209954, -87.59466907922825)"
SR22-00934563,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/03/2022 11:45:51 AM,06/03/2022 01:57:34 PM,06/03/2022 01:57:34 PM,4202 W WASHINGTON BLVD,,,60624,4202,W,WASHINGTON,BLVD,false,false,,,26,28,,F022,1,11,1114,23,,11,6,6,1148325.378193,1900170.406653,41.88201796,-87.730818252,"(41.88201796013079, -87.73081825194718)"
SR22-00934146,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,06/03/2022 11:02:54 AM,06/03/2022 11:34:38 AM,06/03/2022 11:34:38 AM,4202 W WASHINGTON BLVD,,,60624,4202,W,WASHINGTON,BLVD,true,false,,SR22-00929876,26,28,,F022,1,11,1114,23,,11,6,6,1148325.378193,1900170.406653,41.88201796,-87.730818252,"(41.88201796013079, -87.73081825194718)"
SR22-00929876,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/02/2022 04:09:57 PM,06/03/2022 11:34:38 AM,06/03/2022 11:34:38 AM,4202 W WASHINGTON BLVD,,,60624,4202,W,WASHINGTON,BLVD,false,false,,,26,28,,F022,1,11,1114,23,,16,5,6,1148325.378193,1900170.406653,41.88201796,-87.730818252,"(41.88201796013079, -87.73081825194718)"
SR22-00929648,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/02/2022 03:41:40 PM,06/03/2022 10:37:37 AM,06/03/2022 10:37:37 AM,6800 S DANTE AVE,,,60637,6800,S,DANTE,AVE,false,false,,,43,5,,T038,3,03,0332,30,,15,5,6,1187123.913203,1860162.589715,41.771398277,-87.589623662,"(41.771398277171365, -87.58962366186677)"
SR22-00928062,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,06/02/2022 12:59:44 PM,06/03/2022 10:40:54 AM,06/03/2022 10:40:54 AM,1701 W ALBION AVE,,,60626,1701,W,ALBION,AVE,false,false,,,1,40,,L006,3,24,2432,28,,12,5,6,1163904.302655,1943707.464983,42.001171629,-87.672379844,"(42.00117162938456, -87.67237984423804)"
SR22-00925265,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,06/02/2022 08:33:28 AM,06/02/2022 12:48:25 PM,06/02/2022 12:48:25 PM,733 N LAMON AVE,,,60644,733,N,LAMON,AVE,false,false,,,25,37,,D021,3,15,1531,27,,8,5,6,1143596.579191,1904611.9144,41.894295776,-87.748071323,"(41.89429577553484, -87.74807132284528)"
SR22-00919671,Lead Inspection Request,HDF,,Health,Completed,Internet,06/01/2022 11:39:55 AM,06/02/2022 12:52:41 PM,06/02/2022 12:52:41 PM,4943 S KARLOV AVE,,,60632,4943,S,KARLOV,AVE,false,false,,,57,14,,F033,1,08,0815,28,,11,4,6,1149936.1445,1871354.789872,41.802912992,-87.725652139,"(41.802912991564476, -87.72565213944578)"
SR22-00915212,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,05/31/2022 05:14:15 PM,06/02/2022 12:50:35 PM,06/02/2022 12:50:35 PM,1701 W ALBION AVE,,,60626,1701,W,ALBION,AVE,false,false,,,1,40,,L006,3,24,2432,28,,17,3,5,1163904.302655,1943707.464983,42.001171629,-87.672379844,"(42.00117162938456, -87.67237984423804)"
SR22-00909120,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,05/31/2022 01:02:30 AM,05/31/2022 04:25:29 PM,05/31/2022 04:25:29 PM,9720 S BRENNAN AVE,,,60617,9720,S,BRENNAN,AVE,false,false,,,51,7,,V045,3,04,0431,41,,1,3,5,1193176.934665,1840780.248257,41.718065695,-87.568067622,"(41.71806569515454, -87.56806762166046)"
SR22-00908478,Lead Inspection Request,HDF,,Health,Completed,Internet,05/30/2022 08:56:27 PM,05/31/2022 10:18:05 AM,05/31/2022 10:18:05 AM,5101 S ASHLAND AVE,,,60609,5101,S,ASHLAND,AVE,false,false,,,61,16,,M034,3,09,0934,12,,20,2,5,1166677.440338,1870816.439582,41.801094492,-87.664269302,"(41.80109449244376, -87.66426930172713)"
SR22-00903249,Lead Inspection Request,HDF,,Health,Completed,Internet,05/29/2022 08:26:44 PM,05/31/2022 10:24:33 AM,05/31/2022 10:24:33 AM,5460 S KIMBARK AVE,,,60615,5460,S,KIMBARK,AVE,false,false,,,41,5,,T034,3,02,0234,3,,20,1,5,1185414.172837,1869202.88927,41.796246024,-87.595606576,"(41.79624602361573, -87.59560657600692)"
SR22-00899662,Lead Inspection Request,HDF,,Health,Completed,Internet,05/28/2022 11:28:03 PM,05/31/2022 09:42:35 AM,05/31/2022 09:42:35 AM,4242 N MCVICKER AVE,,,60634,4242,N,MCVICKER,AVE,false,false,,,15,38,,A012,2,16,1624,21,,23,7,5,1135182.02194,1927763.017744,41.957978421,-87.778425665,"(41.957978420933564, -87.77842566509442)"
SR22-00898666,Lead Inspection Request,HDF,,Health,Completed,Internet,05/28/2022 05:51:32 PM,05/31/2022 09:40:27 AM,05/31/2022 09:40:27 AM,2312 N HARLEM AVE,,,,2312,N,HARLEM,AVE,false,false,,,,,,X117,,,,,,17,7,5,1127704.56541,1914428.851963,41.921517431,-87.806217411,"(41.92151743106173, -87.80621741052312)"
SR22-00896118,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,05/28/2022 07:41:28 AM,06/02/2022 10:37:25 AM,06/02/2022 10:37:25 AM,543 W 111TH ST,,,60628,543,W,111TH,ST,false,false,,,49,34,,O049,3,22,2233,23,,7,7,5,1174478.299426,1831201.992592,41.69221724,-87.63683686,"(41.692217240157525, -87.63683686042789)"
SR22-00890873,Lead Inspection Request,HDF,,Health,Completed,Internet,05/27/2022 11:05:49 AM,05/27/2022 12:12:11 PM,05/27/2022 12:12:11 PM,7208 S EVANS AVE,,,60619,7208,S,EVANS,AVE,false,false,,,69,6,,R039,2,03,0323,30,,11,6,5,1182403.96795,1857318.619703,41.763704839,-87.60701319,"(41.76370483869772, -87.60701318951152)"
SR22-00887151,Lead Inspection Request,HDF,,Health,Completed,Internet,05/26/2022 05:50:57 PM,05/27/2022 09:09:49 AM,05/27/2022 09:09:49 AM,6549 N WASHTENAW AVE,,,60645,6549,N,WASHTENAW,AVE,false,false,,,2,50,,J006,1,24,2412,36,,17,5,5,1157200.22785,1943544.243377,42.000863102,-87.69704752,"(42.000863102457465, -87.69704752007706)"
SR22-00871770,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,05/24/2022 04:30:14 PM,05/26/2022 12:01:06 PM,05/26/2022 12:01:06 PM,7317 S MAY ST,,,60621,7317,S,MAY,ST,false,false,,,68,17,,N039,3,07,0733,5,,16,3,5,1169994.071846,1856202.025328,41.760919306,-87.6525304,"(41.76091930557384, -87.65253039961182)"
SR22-00859378,Lead Inspection Request,HDF,Alderman,Health,Completed,Phone Call,05/23/2022 09:03:55 AM,05/24/2022 09:54:22 AM,05/24/2022 09:54:22 AM,2020 N KARLOV AVE,,,60639,2020,N,KARLOV,AVE,true,false,,SR22-00859366,20,35,,F017,2,25,2525,12,,9,2,5,1148647.407782,1913217.291787,41.917813761,-87.729298438,"(41.9178137607018, -87.72929843756391)"
SR22-00859366,Lead Inspection Request,HDF,Alderman,Health,Completed,Alderman's Office,05/23/2022 09:02:26 AM,05/24/2022 09:54:22 AM,05/24/2022 09:54:22 AM,4102 W ARMITAGE AVE,,,60639,4102,W,ARMITAGE,AVE,false,false,,,20,35,,F017,2,25,2525,12,,9,2,5,1148653.723195,1913033.194899,41.917308459,-87.729279998,"(41.91730845919611, -87.72927999833568)"
SR22-00848958,Lead Inspection Request,HDF,,Health,Completed,Internet,05/20/2022 08:55:50 PM,05/23/2022 01:31:09 PM,05/23/2022 01:31:09 PM,1629 S PRAIRIE AVE,,,60616,1629,S,PRAIRIE,AVE,false,false,,,33,3,,Q026,3,01,0132,19,,20,6,5,1178469.411942,1892134.099206,41.859331791,-87.620375427,"(41.85933179103052, -87.62037542682741)"
SR22-00844008,Lead Inspection Request,HDF,,Health,Completed,Internet,05/20/2022 10:02:34 AM,05/26/2022 10:43:24 AM,05/26/2022 10:43:24 AM,5325 S HYDE PARK BLVD,,,60615,5325,S,HYDE PARK,BLVD,false,false,,,41,5,,U034,3,02,0234,23,,10,6,5,1188668.643123,1870166.242802,41.798812273,-87.583641571,"(41.79881227250832, -87.58364157101944)"
SR22-00833877,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,05/18/2022 10:50:57 PM,05/20/2022 03:48:38 PM,05/20/2022 03:48:38 PM,8443 S THROOP ST,,,60620,8443,S,THROOP,ST,false,false,,,71,21,,M042,1,06,0613,20,,22,4,5,1169209.590788,1848603.481461,41.740084869,-87.655624926,"(41.74008486891616, -87.65562492618878)"
SR22-00821882,Lead Inspection Request,HDF,,Health,Completed,Internet,05/17/2022 11:45:39 AM,05/20/2022 03:46:23 PM,05/20/2022 03:46:23 PM,1960 W FARGO AVE,,,60626,1960,W,FARGO,AVE,false,false,,,1,49,,L004,2,24,2424,19,,11,3,5,1161772.249681,1949341.419903,42.016676241,-87.680065145,"(42.01667624127357, -87.68006514529705)"
SR22-00790491,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,05/12/2022 10:46:21 AM,05/12/2022 11:04:09 AM,05/12/2022 11:04:09 AM,6949 S PAXTON AVE,,,60649,6949,S,PAXTON,AVE,false,false,,,43,5,,V038,3,03,0331,38,,10,5,5,1192094.79894,1859117.459953,41.768410962,-87.57143636,"(41.76841096219895, -87.57143636029194)"
SR22-00786711,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,05/11/2022 06:20:52 PM,05/12/2022 09:55:34 AM,05/12/2022 09:55:34 AM,6738 S CAMPBELL AVE,,,60629,6738,S,CAMPBELL,AVE,false,false,,,66,17,,J038,3,08,0832,8,,18,4,5,1160800.514351,1859725.306804,41.770782425,-87.686128313,"(41.770782425278874, -87.68612831339242)"
SR22-00769424,Lead Inspection Request,HDF,,Health,Completed,Internet,05/09/2022 03:57:57 PM,05/10/2022 10:06:00 AM,05/10/2022 10:06:00 AM,7008 N GREENVIEW AVE,,,60626,7008,N,GREENVIEW,AVE,false,false,,,1,49,,M005,2,24,2423,20,,15,2,5,1165026.026798,1946683.437575,42.009313926,-87.66816816,"(42.009313925672814, -87.66816815991412)"
SR22-00741667,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,05/04/2022 08:09:52 PM,05/05/2022 09:21:40 AM,05/05/2022 09:21:40 AM,8400 W BERWYN AVE,,,60656,8400,W,BERWYN,AVE,false,false,,,76,41,,U109,1,16,1614,25,,20,4,5,1119235.244709,1934039.064103,41.975469049,-87.836919331,"(41.97546904855139, -87.83691933087992)"
SR22-00683121,Lead Inspection Request,HDF,,Health,Completed,Internet,04/25/2022 08:03:29 PM,05/03/2022 09:27:39 AM,05/03/2022 09:27:39 AM,4538 N KIMBALL AVE,,,60625,4538,N,KIMBALL,AVE,false,false,,,14,33,,H011,2,17,1723,1,,20,2,4,1152826.734706,1930116.313751,41.964104165,-87.713494362,"(41.964104165182725, -87.71349436225984)"
SR22-00658344,Lead Inspection Request,HDF,,Health,Completed,Internet,04/21/2022 05:41:44 PM,04/22/2022 09:24:00 AM,04/22/2022 09:24:00 AM,5749 N WASHTENAW AVE,,,60659,5749,N,WASHTENAW,AVE,false,false,,,2,40,,J008,1,20,2011,2,,17,5,4,1157367.995036,1938246.477023,41.986322386,-87.696575254,"(41.98632238624642, -87.69657525376724)"
SR22-00655808,Lead Inspection Request,HDF,,Health,Completed,Internet,04/21/2022 12:32:46 PM,05/03/2022 09:44:03 AM,05/03/2022 09:44:03 AM,6732 S CHAPPEL AVE,,,60649,6732,S,CHAPPEL,AVE,false,false,,,43,5,,V038,3,03,0331,1,,12,5,4,1190903.447931,1860598.639583,41.772504312,-87.57575534,"(41.77250431171286, -87.57575533996355)"
SR22-00653449,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,04/21/2022 08:32:17 AM,05/11/2022 12:30:10 PM,05/11/2022 12:30:10 PM,200 N CENTRAL AVE,,,60644,200,N,CENTRAL,AVE,false,false,,,25,29,,B022,1,15,1512,11,,8,5,4,1138784.884104,1900964.605367,41.884375803,-87.765832059,"(41.884375803167835, -87.76583205913774)"
SR22-00648624,Lead Inspection Request,HDF,,Health,Completed,Internet,04/20/2022 01:10:31 PM,05/04/2022 09:05:37 AM,05/04/2022 09:05:37 AM,4109 N SACRAMENTO AVE,,,60618,4109,N,SACRAMENTO,AVE,false,false,,,16,33,,I012,2,17,1724,25,,13,4,4,1155742.820505,1927210.636879,41.956072422,-87.702851344,"(41.95607242236803, -87.70285134415506)"
SR22-00646264,Lead Inspection Request,HDF,,Health,Completed,Internet,04/20/2022 08:44:30 AM,04/21/2022 10:32:06 AM,04/21/2022 10:32:06 AM,749 E 65TH ST,,,60637,749,E,65TH,ST,false,false,,,42,20,,R037,2,03,0321,18,,8,4,4,1182570.89195,1862031.566581,41.776633756,-87.606255355,"(41.77663375570008, -87.6062553547643)"
