SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-01251786,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/18/2022 10:05:41 AM,08/08/2022 11:57:36 AM,08/08/2022 11:57:36 AM,7518 N OLCOTT AVE,,,60631,7518,N,OLCOTT,AVE,false,false,,,9,41,,X104,1,16,1611,40,,10,2,7,1125322.549685,1949438.203772,42.017626812,-87.814190286,"(42.017626812121286, -87.81419028577174)"
SR22-01248344,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/17/2022 05:59:05 PM,07/18/2022 10:53:06 AM,07/18/2022 10:53:06 AM,12346 S YALE AVE,,,60628,12346,S,YALE,AVE,false,false,,,53,34,,P052,2,05,0523,3,,17,1,7,1176771.309082,1822868.511829,41.669297702,-87.628691364,"(41.66929770152404, -87.62869136382389)"
SR22-01235948,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/15/2022 09:13:23 AM,07/15/2022 11:22:34 AM,07/15/2022 11:22:34 AM,2506 E 77TH ST,,,60649,2506,E,77TH,ST,false,false,,,43,7,,W040,2,04,0421,11,,9,6,7,1194310.196915,1854456.539658,41.75556691,-87.563468914,"(41.75556691021948, -87.56346891351504)"
SR22-01231062,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Internet,07/14/2022 02:03:25 PM,08/08/2022 11:10:07 AM,08/08/2022 11:10:07 AM,1346 S WASHTENAW AVE,,,60608,1346,S,WASHTENAW,AVE,false,false,,,29,28,,J025,2,10,1023,34,,14,5,7,1158510.892992,1893459.787117,41.863401041,-87.693600628,"(41.86340104143331, -87.69360062813895)"
SR22-01231038,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,07/14/2022 02:01:46 PM,08/08/2022 11:44:18 AM,08/08/2022 11:44:18 AM,6035 S PARKSIDE AVE,,,60638,6035,S,PARKSIDE,AVE,false,false,,,64,13,,B036,1,08,0812,17,,14,5,7,1139842.265431,1863849.061935,41.782505851,-87.762854302,"(41.78250585089065, -87.7628543023025)"
SR22-01228634,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,07/14/2022 09:55:04 AM,08/19/2022 09:57:01 AM,08/19/2022 09:57:01 AM,4502 N LINCOLN AVE,,,60625,4502,N,LINCOLN,AVE,false,false,,,4,47,,K011,1,19,1911,42,,9,5,7,1160475.471888,1929929.896374,41.96343735,-87.68537737,"(41.96343734978842, -87.68537737017806)"
SR22-01220295,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,07/13/2022 10:13:54 AM,12/02/2022 01:05:39 PM,,6643 N LORON AVE,,,60646,6643,N,LORON,AVE,false,false,,,12,45,,B006,2,16,1621,14,,10,4,7,1136369.83594,1943836.321791,42.002063781,-87.773672684,"(42.002063780784255, -87.77367268361418)"
SR22-01217687,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,07/12/2022 09:08:05 PM,09/01/2022 10:27:44 AM,09/01/2022 10:27:44 AM,3524 N CLARK ST,,,60657,3524,N,CLARK,ST,false,false,,,6,44,,N014,2,19,1924,38,,21,3,7,1168520.496566,1923688.583069,41.946140196,-87.655980013,"(41.94614019586556, -87.65598001339413)"
SR22-01211930,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/12/2022 09:44:20 AM,08/08/2022 01:40:44 PM,08/08/2022 01:40:44 PM,7617 S NORMAL AVE,,,60620,7617,S,NORMAL,AVE,false,false,,,69,17,,O040,2,06,0621,15,,9,3,7,1174427.354516,1854329.188569,41.755682585,-87.63633782,"(41.75568258510626, -87.63633781978281)"
SR22-01211816,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,07/12/2022 09:32:06 AM,07/15/2022 11:27:27 AM,,6519 W BYRON ST,,,60634,6519,W,BYRON,ST,false,false,,,17,38,,Z113,3,16,1632,8,,9,3,7,1132108.02105,1925161.860646,41.950894634,-87.78978763,"(41.950894634194746, -87.78978763038758)"
SR22-01209682,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/11/2022 09:52:44 PM,07/12/2022 03:34:25 PM,07/12/2022 03:34:25 PM,1911 W LUNT AVE,,,60626,1911,W,LUNT,AVE,false,false,,,1,49,,L005,2,24,2424,13,,21,2,7,1162191.269951,1946426.959509,42.008670109,-87.678605291,"(42.008670108806356, -87.67860529144244)"
SR22-01206449,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,07/11/2022 01:54:45 PM,08/08/2022 11:57:57 AM,08/08/2022 11:57:57 AM,5221 W GLADYS AVE,,,60644,5221,W,GLADYS,AVE,false,false,,,25,29,,C023,2,15,1522,14,,13,2,7,1141542.927151,1897769.162061,41.875556606,-87.755782998,"(41.87555660600894, -87.75578299832495)"
SR22-01204593,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/11/2022 11:16:10 AM,04/26/2023 01:35:53 PM,04/26/2023 01:35:53 PM,151 N LOCKWOOD AVE,,,60644,151,N,LOCKWOOD,AVE,false,false,,,25,37,,C022,2,15,1523,14,,11,2,7,1141089.767833,1900785.023287,41.883840869,-87.757372539,"(41.883840869455014, -87.75737253939683)"
SR22-01197115,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,07/10/2022 03:54:00 AM,08/19/2022 09:57:12 AM,08/19/2022 09:57:12 AM,9151 S KINGSTON AVE,,,60617,9151,S,KINGSTON,AVE,false,false,,,48,7,,W044,2,04,0423,34,,3,1,7,1194840.609056,1844597.4804,41.728499791,-87.561849038,"(41.728499791025015, -87.56184903841944)"
SR22-01186710,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/08/2022 12:04:52 PM,08/09/2022 03:54:56 PM,08/09/2022 03:54:56 PM,955 W 37TH ST,,,60609,955,W,37TH,ST,false,false,,,60,11,,N030,1,09,0915,25,,12,6,7,1170601.346261,1880496.197106,41.827572021,-87.649596529,"(41.82757202058976, -87.64959652870809)"
SR22-01176632,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/07/2022 08:45:16 AM,07/20/2022 10:39:35 AM,07/20/2022 10:39:35 AM,2451 N HARDING AVE,,,60647,2451,N,HARDING,AVE,false,false,,,22,31,,G016,2,25,2524,39,,8,5,7,1149709.199166,1916219.761583,41.926032224,-87.725319124,"(41.92603222449842, -87.72531912392161)"
SR22-01170107,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/06/2022 12:25:36 PM,03/27/2023 03:04:51 PM,03/27/2023 03:04:51 PM,4814 W 47TH ST,,,60638,4814,W,47TH,ST,false,false,,,56,22,,D032,1,08,0814,1,,12,4,7,1144925.481596,1873117.198096,41.807845058,-87.743984477,"(41.80784505762872, -87.74398447683926)"
SR22-01169646,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,07/06/2022 11:35:51 AM,07/18/2022 11:33:27 AM,07/18/2022 11:33:27 AM,2444 W GRACE ST,,,60618,2444,W,GRACE,ST,false,false,,,5,47,,J013,2,19,1921,46,,11,4,7,1159206.911797,1925240.318045,41.950595113,-87.690170848,"(41.95059511261993, -87.69017084848655)"
SR22-01168858,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Open,Phone Call,07/06/2022 10:11:03 AM,07/06/2022 10:16:24 AM,,7736 S GREENWOOD AVE,,,60619,7736,S,GREENWOOD,AVE,false,false,,,69,8,,S040,2,06,0624,16,,10,4,7,1184826.892719,1853766.039526,41.753899726,-87.598244011,"(41.753899725744745, -87.59824401115104)"
SR22-01165414,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Internet,07/05/2022 07:07:00 PM,07/15/2022 02:24:06 PM,07/15/2022 02:24:06 PM,1039 E 93RD ST,,,60619,1039,E,93RD,ST,false,false,,,47,8,,S044,1,04,0413,33,,19,3,7,1184970.515893,1843466.582559,41.725633545,-87.598040176,"(41.72563354482145, -87.59804017607155)"
SR22-01158359,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,07/05/2022 07:31:02 AM,07/05/2022 11:42:35 AM,,2305 W 80TH PL,,,60620,2305,W,80TH,PL,false,false,,,70,18,,K041,3,08,0835,18,,7,3,7,1162344.782684,1851142.122848,41.747196888,-87.68070627,"(41.747196887653516, -87.68070627028783)"
SR22-01150035,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/03/2022 01:23:36 PM,09/29/2022 02:56:07 PM,09/29/2022 02:56:07 PM,5500 S SHORE DR,,,60637,5500,S,SHORE,DR,false,false,,,41,5,,U035,3,02,0235,37,,13,1,7,1189420.767581,1868653.417313,41.794642941,-87.58093197,"(41.79464294128938, -87.58093196998905)"
SR22-01146513,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Internet,07/02/2022 04:20:59 PM,07/15/2022 02:45:55 PM,07/15/2022 02:45:55 PM,4717 N WINCHESTER AVE,,,60640,4717,N,WINCHESTER,AVE,false,false,,,4,47,,L011,1,19,1912,36,,16,7,7,1162739.702532,1931450.768422,41.967563405,-87.677009731,"(41.967563404552635, -87.67700973107729)"
SR22-01144304,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,07/02/2022 08:28:04 AM,07/05/2022 02:23:56 PM,07/05/2022 02:23:56 PM,30 E ELM ST,,,60611,30,E,ELM,ST,false,false,,,8,2,,Q020,2,18,1824,29,,8,7,7,1176381.978462,1908196.359022,41.903454861,-87.62755279,"(41.90345486067508, -87.62755278976262)"
SR22-01124343,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/29/2022 03:14:02 PM,07/15/2022 11:28:17 AM,07/15/2022 11:28:17 AM,900 S CLARK ST,,,60605,900,S,CLARK,ST,false,false,,,32,4,,P024,2,01,0123,37,,15,4,6,1175538.41301,1896118.044502,41.870330288,-87.631014467,"(41.87033028799464, -87.6310144670742)"
SR22-01122671,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/29/2022 12:51:40 PM,09/26/2023 12:52:08 PM,09/26/2023 12:52:08 PM,7601 S OGLESBY AVE,,,60649,7601,S,OGLESBY,AVE,false,false,,,43,7,,V040,1,04,0414,10,,12,4,6,1193270.566264,1854979.739839,41.757028079,-87.567261756,"(41.757028079341076, -87.56726175585773)"
SR22-01122595,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/29/2022 12:45:43 PM,09/06/2022 02:31:35 PM,09/06/2022 02:31:35 PM,5122 S ARCHER AVE,,,60632,5122,S,ARCHER,AVE,false,false,,,57,14,,F033,1,08,0815,8,,12,4,6,1148654.643835,1870612.219413,41.800900032,-87.730371152,"(41.800900031892624, -87.7303711522378)"
SR22-01120989,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Phone Call,06/29/2022 10:28:13 AM,09/01/2022 10:27:23 AM,09/01/2022 10:27:23 AM,8333 S PHILLIPS AVE,,,60617,8333,S,PHILLIPS,AVE,true,false,,SR22-01112975,46,7,,W042,2,04,0423,27,,10,4,6,1194032.008969,1850048.415393,41.743477485,-87.564632709,"(41.7434774852403, -87.56463270910494)"
SR22-01112975,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/28/2022 11:54:58 AM,09/01/2022 10:27:23 AM,09/01/2022 10:27:23 AM,8333 S PHILLIPS AVE,,,60617,8333,S,PHILLIPS,AVE,false,false,,,46,7,,W042,2,04,0423,27,,11,3,6,1194032.008969,1850048.415393,41.743477485,-87.564632709,"(41.7434774852403, -87.56463270910494)"
SR22-01106194,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/27/2022 02:32:52 PM,07/13/2022 12:20:03 PM,07/13/2022 12:20:03 PM,11640 S LOWE AVE,,,60628,11640,S,LOWE,AVE,false,false,,,53,34,,O050,2,05,0524,33,,14,2,6,1173953.57804,1827776.279954,41.682828175,-87.638859049,"(41.682828175103694, -87.6388590492266)"
SR22-01106149,Water Quality Concern,WCA,,DWM - Department of Water Management,Open,Internet,06/27/2022 02:28:51 PM,06/27/2022 02:48:03 PM,,8238 S INGLESIDE AVE,,,60619,8238,S,INGLESIDE,AVE,false,false,,,44,8,,S041,3,06,0631,14,,14,2,6,1183933.962071,1850397.864263,41.744677989,-87.601621227,"(41.74467798924386, -87.60162122701382)"
SR22-01104347,Water Quality Concern,WCA,,DWM - Department of Water Management,Open,Internet,06/27/2022 12:02:47 PM,12/02/2022 01:05:31 PM,,14 W SUPERIOR ST,,,60654,14,W,SUPERIOR,ST,false,false,,,8,42,,P021,3,18,1832,40,,12,2,6,1176072.741165,1905370.019373,41.895706222,-87.628773934,"(41.895706221987524, -87.6287739336908)"
SR22-01104294,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/27/2022 11:58:33 AM,09/01/2022 11:26:21 AM,09/01/2022 11:26:21 AM,224 N KILBOURN AVE,,,60624,224,N,KILBOURN,AVE,false,false,,,26,28,,E022,1,11,1113,33,,11,2,6,1146301.901035,1900994.137472,41.884317116,-87.738227543,"(41.884317116260235, -87.73822754278632)"
SR22-01096033,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/26/2022 12:40:28 AM,08/19/2022 09:57:26 AM,08/19/2022 09:57:26 AM,4217 W 63RD ST,,,60629,4217,W,63RD,ST,false,false,,,65,23,,F037,1,08,0813,10,,0,1,6,1149243.882247,1862414.908947,41.778393967,-87.728421704,"(41.77839396732977, -87.72842170355466)"
SR22-01095845,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/25/2022 11:00:04 PM,07/08/2022 02:40:54 PM,07/08/2022 02:40:54 PM,4023 S MICHIGAN AVE,,,60653,4023,S,MICHIGAN,AVE,true,false,,SR22-01095802,38,3,,Q031,1,02,0213,20,,23,7,6,1177942.08007,1878246.439344,41.821235028,-87.62273283,"(41.8212350275967, -87.62273282980433)"
SR22-01095802,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/25/2022 10:43:06 PM,07/08/2022 02:40:54 PM,07/08/2022 02:40:54 PM,4023 S MICHIGAN AVE,,,60653,4023,S,MICHIGAN,AVE,false,false,,,38,3,,Q031,1,02,0213,20,,22,7,6,1177942.08007,1878246.439344,41.821235028,-87.62273283,"(41.8212350275967, -87.62273282980433)"
SR22-01087905,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/24/2022 01:49:34 PM,06/24/2022 03:28:57 PM,06/24/2022 03:28:57 PM,5601 S MASON AVE,,,60638,5601,S,MASON,AVE,false,false,,,56,23,,B035,1,08,0811,38,,13,6,6,1137734.302555,1866784.808612,41.790600182,-87.77051241,"(41.7906001815408, -87.77051240987629)"
SR22-01084260,Water Quality Concern,WCA,,DWM - Department of Water Management,Open,Internet,06/24/2022 08:25:09 AM,07/11/2022 01:20:47 PM,,830 W LILL AVE,,,60614,830,W,LILL,AVE,false,false,,,7,43,,N016,3,19,1935,16,,8,6,6,1170160.447717,1917230.107299,41.928382138,-87.650141319,"(41.92838213767201, -87.65014131948668)"
SR22-01081630,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/23/2022 05:55:43 PM,06/24/2022 10:28:55 AM,06/24/2022 10:28:55 AM,2542 W 102ND ST,,,60655,2542,W,102ND,ST,false,false,,,72,19,,J046,1,22,2211,53,,17,5,6,1161033.642595,1836991.289204,41.708391873,-87.685900687,"(41.708391873259444, -87.6859006871046)"
SR22-01079907,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/23/2022 02:22:51 PM,07/11/2022 03:13:23 PM,07/11/2022 03:13:23 PM,7608 S ESSEX AVE,,,60649,7608,S,ESSEX,AVE,false,false,,,43,7,,W040,2,04,0421,11,,14,5,6,1194044.08225,1854939.804742,41.756899558,-87.56442831,"(41.75689955792058, -87.56442830996393)"
SR22-01079000,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/23/2022 01:00:11 PM,07/08/2022 02:22:56 PM,07/08/2022 02:22:56 PM,6812 S WOLCOTT AVE,,,60636,6812,S,WOLCOTT,AVE,false,false,,,67,17,,L038,2,07,0726,19,,13,5,6,1164798.391415,1859426.789078,41.769879762,-87.671481975,"(41.76987976194171, -87.67148197459399)"
SR22-01071211,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/22/2022 01:05:28 PM,07/11/2022 01:55:15 PM,07/11/2022 01:55:15 PM,216 S LAVERGNE AVE,,,60644,216,S,LAVERGNE,AVE,false,false,,,25,28,,D023,3,15,1533,31,,13,4,6,1143238.820476,1898607.936746,41.877826825,-87.749535292,"(41.877826825475815, -87.74953529236545)"
SR22-01064621,Water Quality Concern,WCA,Alderman,DWM - Department of Water Management,Canceled,Alderman's Office,06/21/2022 04:21:52 PM,06/22/2022 12:26:27 PM,06/22/2022 12:26:27 PM,11840 S WESTERN AVE,,,60643,11840,S,WESTERN,AVE,false,false,,,75,19,,J050,1,22,2212,47,,16,3,6,1162521.221145,1825860.840157,41.677817124,-87.680761836,"(41.67781712430406, -87.68076183621761)"
SR22-01064283,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/21/2022 03:48:57 PM,07/09/2022 08:24:54 AM,07/09/2022 08:24:54 AM,333 S CENTRAL AVE,,,60644,333,S,CENTRAL,AVE,false,false,,,25,29,,C023,2,15,1522,42,,15,3,6,1139170.007724,1897696.801532,41.875401524,-87.76449735,"(41.87540152435494, -87.76449734958663)"
SR22-01062562,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,06/21/2022 12:37:31 PM,06/21/2022 03:19:06 PM,06/21/2022 03:19:06 PM,2347 W BLOOMINGDALE AVE,,,60647,2347,W,BLOOMINGDALE,AVE,false,false,,,24,32,,K018,3,14,1434,6,,12,3,6,1160250.281088,1911907.111346,41.913986363,-87.686705149,"(41.9139863632725, -87.6867051491384)"
SR22-01046275,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/18/2022 02:10:59 PM,09/01/2022 11:26:49 AM,09/01/2022 11:26:49 AM,3530 W WABANSIA AVE,,,60647,3530,W,WABANSIA,AVE,false,false,,,23,26,,H018,2,14,1422,14,,14,7,6,1152642.657152,1911147.842609,41.912056852,-87.714674465,"(41.912056851615446, -87.71467446506402)"
SR22-01038160,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/17/2022 10:19:36 AM,09/29/2022 03:00:33 PM,09/29/2022 03:00:33 PM,6808 S JEFFERY BLVD,,,60649,6808,S,JEFFERY,BLVD,false,false,,,43,5,,U038,3,03,0332,25,,10,6,6,1190580.981331,1860143.227147,41.771262413,-87.576952073,"(41.7712624128241, -87.57695207319361)"
SR22-01025926,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/15/2022 06:22:36 PM,06/16/2022 10:20:30 AM,06/16/2022 10:20:30 AM,10141 S LAFAYETTE AVE,,,60628,10141,S,LAFAYETTE,AVE,false,false,,,49,9,,P046,1,05,0511,17,,18,4,6,1177792.483926,1837557.668229,41.709583938,-87.624511672,"(41.709583937754736, -87.62451167204743)"
SR22-01025919,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/15/2022 06:20:46 PM,08/19/2022 09:57:47 AM,08/19/2022 09:57:47 AM,10144 S LAFAYETTE AVE,,,60628,10144,S,LAFAYETTE,AVE,false,false,,,49,9,,P046,1,05,0511,17,,18,4,6,1177641.29258,1837518.103109,41.70947878,-87.625066544,"(41.70947877952497, -87.62506654437088)"
SR22-01020795,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Mobile Device,06/15/2022 10:26:19 AM,06/15/2022 12:01:59 PM,06/15/2022 12:01:59 PM,2223 W 18TH PL,,,60608,2223,W,18TH,PL,false,false,,,31,25,,K026,3,12,1234,9,,10,4,6,1161732.142825,1890985.537136,41.85654498,-87.681844574,"(41.85654497953077, -87.68184457427462)"
SR22-01018099,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/14/2022 10:07:17 PM,08/19/2022 09:58:08 AM,08/19/2022 09:58:08 AM,5362 N LOWELL AVE,,,60630,5362,N,LOWELL,AVE,false,false,,,13,39,,F009,1,17,1712,39,,22,3,6,1146188.566276,1935671.612918,41.979477494,-87.737759152,"(41.979477494120765, -87.73775915159827)"
SR22-01017314,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/14/2022 07:13:17 PM,06/15/2022 11:53:56 AM,06/15/2022 11:53:56 AM,1837 S WESTERN AVE,,,60608,1837,S,WESTERN,AVE,false,false,,,31,25,,K026,3,12,1234,9,,19,3,6,1160728.155543,1890961.146217,41.856498893,-87.68553042,"(41.85649889332523, -87.68553042020685)"
SR22-01006494,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/13/2022 05:45:46 PM,06/14/2022 01:07:18 PM,06/14/2022 01:07:18 PM,8205 S HERMITAGE AVE,,,60620,8205,S,HERMITAGE,AVE,false,false,,,71,21,,L041,1,06,0614,15,,17,2,6,1166190.738774,1850234.005953,41.744623972,-87.666639355,"(41.74462397225098, -87.6666393549421)"
SR22-01003536,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/13/2022 01:12:45 PM,07/14/2022 11:20:07 AM,07/14/2022 11:20:07 AM,4021 N AVERS AVE,,,60618,4021,N,AVERS,AVE,false,false,,,16,45,,G012,2,17,1723,3,,13,2,6,1150076.554901,1926572.393643,41.954433539,-87.723698724,"(41.954433538696556, -87.72369872388138)"
SR22-01000869,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/13/2022 09:52:19 AM,07/08/2022 02:59:55 PM,07/08/2022 02:59:55 PM,5006 W 47TH ST,,,60638,5006,W,47TH,ST,false,false,,,56,22,,D032,1,08,0814,23,,9,2,6,1143712.266555,1873065.377288,41.807725597,-87.748435597,"(41.8077255966195, -87.74843559706773)"
SR22-00988263,Water Quality Concern,WCA,,DWM - Department of Water Management,Open,Internet,06/10/2022 08:18:15 PM,06/10/2022 09:00:05 PM,,7825 S CORNELL AVE,,,60649,7825,S,CORNELL,AVE,false,false,,,43,8,,U040,1,04,0414,13,,20,6,6,1188662.573786,1853304.239965,41.752541714,-87.584202487,"(41.75254171362776, -87.58420248682174)"
SR22-00986223,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/10/2022 02:41:10 PM,07/11/2022 01:18:56 PM,07/11/2022 01:18:56 PM,1535 W NORWOOD ST,,,60660,1535,W,NORWOOD,ST,false,false,,,77,48,,M007,3,24,2433,38,,14,6,6,1164983.513282,1940244.511034,41.991646267,-87.668508528,"(41.99164626688004, -87.66850852813907)"
SR22-00975465,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/09/2022 11:01:13 AM,08/19/2022 09:58:37 AM,08/19/2022 09:58:37 AM,2524 W 109TH PL,,,60655,2524,W,109TH,PL,false,false,,,75,19,,J048,1,22,2212,50,,11,5,6,1161361.742958,1832020.014175,41.694743045,-87.684836236,"(41.694743045377635, -87.68483623597777)"
SR22-00970202,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Open,Phone Call,06/08/2022 03:20:47 PM,06/08/2022 03:27:25 PM,,5717 S MOODY AVE,,,60638,5717,S,MOODY,AVE,false,false,,,56,13,,A035,1,08,0811,33,,15,4,6,1136435.144544,1865925.788465,41.788266116,-87.775296648,"(41.788266116145586, -87.77529664759997)"
SR22-00967927,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Internet,06/08/2022 11:43:30 AM,09/26/2023 01:04:28 PM,09/26/2023 01:04:28 PM,2333 N NEVA AVE,,,60707,2333,N,NEVA,AVE,false,false,,,25,29,,Y117,1,25,2512,38,,11,4,6,1128390.515654,1914663.297791,41.922149183,-87.803691679,"(41.92214918272483, -87.803691678852)"
SR22-00964035,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,06/07/2022 09:04:07 PM,09/01/2022 11:27:28 AM,09/01/2022 11:27:28 AM,6055 S KILDARE AVE,,,60629,6055,S,KILDARE,AVE,false,false,,,65,13,,F036,1,08,0813,16,,21,3,6,1148823.786786,1863884.693257,41.782435392,-87.729924007,"(41.78243539193576, -87.7299240073177)"
SR22-00961030,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,06/07/2022 02:15:40 PM,07/08/2022 02:22:28 PM,07/08/2022 02:22:28 PM,333 E 91ST ST,,,60619,333,E,91ST,ST,false,false,,,44,9,,Q044,3,06,0633,23,,14,3,6,1180198.766634,1844674.382176,41.729058416,-87.615482283,"(41.729058415917244, -87.61548228315138)"
SR22-00951320,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/06/2022 11:36:57 AM,07/08/2022 02:28:25 PM,07/08/2022 02:28:25 PM,5357 S MULLIGAN AVE,,,60638,5357,S,MULLIGAN,AVE,false,false,,,56,23,,A034,1,08,0811,14,,11,2,6,1135035.258267,1868153.031779,41.794402893,-87.780377087,"(41.794402893185826, -87.78037708663798)"
SR22-00945894,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/05/2022 04:37:12 PM,06/06/2022 02:59:55 PM,06/06/2022 02:59:55 PM,5408 S OAK PARK AVE,,,60638,5408,S,OAK PARK,AVE,false,false,,,56,23,,Y134,1,08,0811,21,,16,1,6,1131899.521199,1867910.010535,41.793790771,-87.791881626,"(41.79379077120831, -87.79188162602388)"
SR22-00940561,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,06/04/2022 12:24:04 PM,08/19/2022 09:58:58 AM,08/19/2022 09:58:58 AM,4710 N ARTESIAN AVE,,,60625,4710,N,ARTESIAN,AVE,false,false,,,4,40,,J011,1,19,1911,38,,12,7,6,1159105.407442,1931284.303069,41.967182232,-87.690377273,"(41.96718223211203, -87.6903772728847)"
SR22-00939923,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/04/2022 09:51:04 AM,07/13/2022 12:15:02 PM,07/13/2022 12:15:02 PM,9640 S AVENUE L,,,60617,9640,S,AVENUE L,,false,false,,,52,10,,Y045,3,04,0432,26,,9,7,6,1201709.142738,1841607.288663,41.720122796,-87.536790102,"(41.7201227955423, -87.53679010154097)"
