SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-01630326,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,09/13/2022 04:00:22 PM,09/20/2022 08:57:27 AM,09/20/2022 08:57:27 AM,2637 W DEVON AVE,,,60659,2637,W,DEVON,AVE,false,false,,,2,50,,J007,1,24,2413,29,,16,3,9,1157425.892892,1942232.838282,41.997259951,-87.696253233,"(41.997259950682945, -87.6962532329937)"
SR22-01603011,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/09/2022 12:06:00 PM,09/28/2022 01:31:10 PM,09/28/2022 01:31:10 PM,707 N ASHLAND AVE,,,60642,707,N,ASHLAND,AVE,false,false,,,24,1,,M021,1,12,1215,35,,12,6,9,1165664.814534,1904862.536511,41.894541824,-87.667014179,"(41.894541823606666, -87.66701417949757)"
SR22-01556246,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/01/2022 07:02:24 PM,12/05/2022 04:03:17 PM,12/05/2022 04:03:17 PM,112 W 87TH ST,,,60620,112,W,87TH,ST,false,false,,,44,21,,P042,2,06,0622,31,,19,5,9,1176705.141789,1847806.113173,41.737731528,-87.628186222,"(41.73773152792075, -87.6281862218103)"
SR22-01540337,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/30/2022 03:00:22 PM,12/05/2022 03:00:29 PM,12/05/2022 03:00:29 PM,5121 S HARPER AVE,,,60615,5121,S,HARPER,AVE,false,false,,,41,4,,T034,3,02,0234,27,,15,3,8,1187168.032452,1871231.413633,41.80177096,-87.589110735,"(41.801770960412924, -87.5891107347825)"
SR22-01518197,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/26/2022 09:48:47 PM,09/20/2022 08:39:02 AM,09/20/2022 08:39:02 AM,4700 N RAVENSWOOD AVE,,,60640,4700,N,RAVENSWOOD,AVE,false,false,,,4,47,,L011,1,19,1912,36,,21,6,8,1163369.374105,1931279.5983,41.967080447,-87.674699334,"(41.96708044706726, -87.67469933355808)"
SR22-01513407,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/26/2022 08:02:56 AM,12/05/2022 02:55:49 PM,12/05/2022 02:55:49 PM,11629 S HALSTED ST,,,,11629,S,HALSTED,ST,false,false,,,53,21,,O050,2,05,0524,33,,8,6,8,1173086.241108298,1827845.0175364,41.683035944,-87.642032015,"(41.68303594391631, -87.64203201529068)"
SR22-01510930,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/25/2022 04:12:02 PM,12/05/2022 10:13:10 AM,12/05/2022 10:13:10 AM,401 N MICHIGAN AVE,,,60611,401,N,MICHIGAN,AVE,false,false,,,8,42,,Q022,3,18,1834,26,,16,5,8,1177669.519209,1903163.217031,41.889614517,-87.622976499,"(41.8896145167157, -87.62297649945545)"
SR22-01505260,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/24/2022 08:09:03 PM,12/05/2022 02:50:48 PM,12/05/2022 02:50:48 PM,1901 W 29TH ST,,,60608,1901,W,29TH,ST,false,false,,,31,12,,L028,1,09,0912,32,,20,4,8,1164291.449022,1884998.631989,41.840062649,-87.67261964,"(41.84006264941848, -87.67261964035214)"
SR22-01493073,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/23/2022 07:55:45 AM,12/05/2022 02:49:16 PM,12/05/2022 02:49:16 PM,4539 W MONROE ST,,,60624,4539,W,MONROE,ST,false,false,,,26,28,,E023,1,11,1113,44,,7,3,8,1145983.984492,1899200.444719,41.879401056,-87.739440565,"(41.87940105599949, -87.73944056498128)"
SR22-01487919,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,08/22/2022 11:23:32 AM,09/20/2022 08:45:59 AM,09/20/2022 08:45:59 AM,5251 N MILWAUKEE AVE,,,60630,5251,N,MILWAUKEE,AVE,false,false,,,11,45,,C009,2,16,1623,38,,11,2,8,1138073.392081,1934358.663609,41.976025602,-87.767635708,"(41.976025601666926, -87.7676357084062)"
SR22-01476203,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/19/2022 06:20:51 PM,12/05/2022 02:46:18 PM,12/05/2022 02:46:18 PM,300 S LA SALLE ST,,,60604,300,S,LA SALLE,ST,false,false,,,32,34,,P023,2,01,0122,9,,18,6,8,1175262.756093,1898932.844653,41.878060462,-87.631942037,"(41.87806046171003, -87.63194203674563)"
SR22-01475094,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/19/2022 03:06:13 PM,12/05/2022 02:44:34 PM,12/05/2022 02:44:34 PM,2620 N NARRAGANSETT AVE,,,60707,2620,N,NARRAGANSETT,AVE,false,false,,,19,36,,Z116,1,25,2512,10,,15,6,8,1133186.005362,1916813.081783,41.927965818,-87.786020889,"(41.927965818432696, -87.78602088873876)"
SR22-01468173,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,08/18/2022 03:54:23 PM,09/28/2022 11:41:07 AM,09/28/2022 11:41:07 AM,150 W 63RD ST,,,60621,150,W,63RD,ST,false,false,,,68,20,,P036,1,03,0311,37,,15,5,8,1176164.724793,1863320.449772,41.780316818,-87.629701243,"(41.780316818314, -87.6297012432189)"
SR22-01458341,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Mail,08/17/2022 11:27:29 AM,08/17/2022 11:31:46 AM,08/17/2022 11:31:46 AM,3422 W DRUMMOND PL,,,60647,3422,W,DRUMMOND,PL,false,false,,,22,35,,H016,1,14,1412,28,,11,4,8,1152990.472962,1917494.377243,41.929465396,-87.713228086,"(41.92946539573878, -87.71322808643758)"
SR22-01454410,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,08/16/2022 04:33:16 PM,04/28/2023 08:26:07 AM,04/28/2023 08:26:07 AM,6920 N GLENWOOD AVE,,,60626,6920,N,GLENWOOD,AVE,false,false,,,1,49,,M005,3,24,2431,23,,16,3,8,1165566.365149,1945975.712743,42.007360378,-87.66620039,"(42.00736037808466, -87.66620038954932)"
SR22-01453912,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,08/16/2022 03:37:52 PM,11/03/2022 10:11:07 AM,11/03/2022 10:11:07 AM,4912 N WESTERN AVE,,,60625,4912,N,WESTERN,AVE,false,false,,,4,40,,J010,3,20,2031,38,,15,3,8,1159389.549428,1932628.529385,41.970865,-87.689295362,"(41.97086500039833, -87.68929536186035)"
SR22-01444818,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,08/15/2022 12:47:59 PM,12/05/2022 02:36:46 PM,12/05/2022 02:36:46 PM,6732 S MAPLEWOOD AVE,,,60629,6732,S,MAPLEWOOD,AVE,false,false,,,66,16,,J038,3,08,0832,8,,12,2,8,1160462.25254,1859774.689209,41.770924916,-87.687366901,"(41.77092491607967, -87.68736690109799)"
SR22-01432503,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,08/12/2022 04:23:41 PM,08/15/2022 10:53:45 AM,08/15/2022 10:53:45 AM,1831 E 79TH ST,,,60649,1831,E,79TH,ST,false,false,,,46,8,,U041,1,04,0414,11,,16,6,8,1189921.252922,1852892.478441,41.751381636,-87.579603247,"(41.75138163641169, -87.57960324745831)"
SR22-01430931,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/12/2022 01:21:20 PM,10/31/2022 02:47:08 PM,10/31/2022 02:47:08 PM,3792 W 79TH ST,,,60652,3792,W,79TH,ST,false,false,,,70,18,,G040,3,08,0833,17,,13,6,8,1152206.604516,1852016.13823,41.74980034,-87.717832853,"(41.74980033961296, -87.71783285263577)"
SR22-01422213,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,08/11/2022 10:10:08 AM,08/11/2022 10:13:33 AM,08/11/2022 10:13:33 AM,751 S DEARBORN ST,,,60605,751,S,DEARBORN,ST,false,false,,,32,4,,P024,2,01,0123,17,,10,5,8,1176053.066366,1896869.600514,41.872381035,-87.629102393,"(41.87238103463595, -87.6291023925198)"
SR22-01416385,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/10/2022 01:18:32 PM,12/05/2022 02:32:48 PM,12/05/2022 02:32:48 PM,10000 W OHARE AIRPORT,,,60666,10000,W,OHARE AIRPORT,,false,false,,,76,41,,,5,16,1654,27,,13,4,8,1101468.130279,1935483.632274,41.979697081,-87.902230781,"(41.97969708053543, -87.90223078102574)"
SR22-01393527,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/07/2022 04:42:19 AM,05/09/2023 07:53:46 AM,05/09/2023 07:53:46 AM,11828 S WESTERN AVE,,,60643,11828,S,WESTERN,AVE,false,false,,,75,19,,J050,1,22,2212,47,,4,1,8,1162430.149179,1825993.438699,41.678182892,-87.681091518,"(41.67818289155148, -87.68109151822372)"
SR22-01388753,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/05/2022 10:44:38 PM,12/05/2022 02:13:03 PM,12/05/2022 02:13:03 PM,7117 S CALUMET AVE,,,60619,7117,S,CALUMET,AVE,false,false,,,69,6,,Q039,2,03,0323,48,,22,6,8,1179796.075558,1857826.439184,41.765158379,-87.616556088,"(41.76515837899494, -87.61655608760705)"
SR22-01370465,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/03/2022 12:43:22 PM,12/05/2022 02:11:19 PM,12/05/2022 02:11:19 PM,2850 W 24TH BLVD,,,60623,2850,W,24TH,BLVD,false,false,,,30,24,,I027,3,10,1033,7,,12,4,8,1157362.074519,1888191.181728,41.84896683,-87.697960985,"(41.84896682950989, -87.69796098467191)"
SR22-01339265,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/29/2022 04:55:14 PM,08/12/2022 02:56:26 PM,08/12/2022 02:56:26 PM,4520 W WELLINGTON AVE,,,60641,4520,W,WELLINGTON,AVE,false,false,,,20,31,,E015,2,25,2521,5,,16,6,7,1145607.900799,1919569.046084,41.935301792,-87.740304431,"(41.93530179170132, -87.74030443146027)"
SR22-01313992,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,07/26/2022 03:17:58 PM,08/09/2022 09:37:15 AM,08/09/2022 09:37:15 AM,121 N LASALLE ST,,,60602,121,N,LASALLE,ST,false,false,,,32,42,,P022,2,01,0122,10,,15,3,7,1175210.557004,1901018.387283,41.883784486,-87.632071126,"(41.88378448615428, -87.63207112624939)"
SR22-01311878,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/26/2022 12:22:08 PM,12/05/2022 02:04:09 PM,12/05/2022 02:04:09 PM,200 N LA SALLE ST,,,60601,200,N,LA SALLE,ST,false,false,,,32,42,,P022,2,01,0122,9,,12,3,7,1175069.598813,1901760.853574,41.885825017,-87.632566469,"(41.88582501660923, -87.63256646867475)"
SR22-01311717,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/26/2022 12:09:34 PM,08/03/2022 08:47:46 AM,08/03/2022 08:47:46 AM,121 N LASALLE ST,,,60602,121,N,LASALLE,ST,false,false,,,32,42,,P022,2,01,0122,10,,12,3,7,1175210.557004,1901018.387283,41.883784486,-87.632071126,"(41.88378448615428, -87.63207112624939)"
SR22-01292261,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,07/23/2022 01:45:54 PM,08/12/2022 11:30:56 AM,08/12/2022 11:30:56 AM,1011 W ARMITAGE AVE,,,60614,1011,W,ARMITAGE,AVE,false,false,,,7,43,,N018,1,18,1811,10,,13,7,7,1169170.622793,1913394.483019,41.917878569,-87.653890233,"(41.917878568511654, -87.65389023312564)"
SR22-01285801,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,07/22/2022 01:27:21 PM,07/22/2022 02:48:13 PM,07/22/2022 02:48:13 PM,4701 N LINCOLN AVE,,,60625,4701,N,LINCOLN,AVE,false,false,,,4,47,,K011,1,19,1911,42,,13,6,7,1160000.68701,1931154.413768,41.966807326,-87.687089038,"(41.96680732642844, -87.68708903828389)"
SR22-01277369,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,07/21/2022 12:24:40 PM,12/05/2022 02:02:35 PM,12/05/2022 02:02:35 PM,3952 N SHERIDAN RD,,,60613,3952,N,SHERIDAN,RD,false,false,,,6,46,,N013,2,19,1923,5,,12,5,7,1168877.854112,1926650.559242,41.954260219,-87.654580271,"(41.95426021941845, -87.6545802714102)"
SR22-01232424,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,07/14/2022 04:11:09 PM,09/12/2022 09:57:21 AM,09/12/2022 09:57:21 AM,1550 W JARVIS AVE,,,60626,1550,W,JARVIS,AVE,false,false,,,1,49,,M004,2,24,2422,11,,16,5,7,1164455.388867,1949126.719965,42.016030485,-87.670198065,"(42.016030485125135, -87.67019806492637)"
SR22-01231876,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,07/14/2022 03:13:53 PM,07/22/2022 09:27:29 AM,07/22/2022 09:27:29 AM,5311 S HARLEM AVE,,,60638,5311,S,HARLEM,AVE,false,false,,,56,23,,Y134,1,08,0811,27,,15,5,7,1129251.492047,1868482.487467,41.795407113,-87.801579039,"(41.79540711286626, -87.80157903856879)"
SR22-01230018,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/14/2022 12:19:15 PM,07/15/2022 09:57:34 AM,07/15/2022 09:57:34 AM,6114 S MAPLEWOOD AVE,,,60629,6114,S,MAPLEWOOD,AVE,false,false,,,66,16,,J036,2,08,0825,18,,12,5,7,1160349.356348,1863925.896598,41.782318742,-87.68766649,"(41.78231874198291, -87.68766649022156)"
SR22-01218080,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,07/12/2022 11:33:42 PM,09/30/2022 12:59:33 PM,09/30/2022 12:59:33 PM,1450 W CHICAGO AVE,,,60642,1450,W,CHICAGO,AVE,false,false,,,24,1,,M020,1,12,1213,40,,23,3,7,1166356.803177,1905543.420695,41.896395444,-87.664453221,"(41.89639544370476, -87.66445322053944)"
SR22-01216705,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Canceled,Phone Call,07/12/2022 05:53:44 PM,07/13/2022 10:15:18 AM,07/13/2022 10:15:18 AM,4450 S MORGAN ST,,,60609,4450,S,MORGAN,ST,false,false,,,61,11,,N032,2,09,0925,31,,17,3,7,1170076.21008,1875228.736839,41.813129034,-87.651676494,"(41.813129033825895, -87.65167649355813)"
SR22-01212602,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,07/12/2022 10:53:31 AM,07/12/2022 03:38:48 PM,07/12/2022 03:38:48 PM,2232 W ROSCOE ST,,,60618,2232,W,ROSCOE,ST,false,false,,,5,32,,K014,2,19,1921,25,,10,3,7,1160731.815849,1922548.038129,41.943175802,-87.684640313,"(41.94317580227615, -87.6846403133819)"
SR22-01208828,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/11/2022 06:54:04 PM,01/10/2023 02:56:55 PM,01/10/2023 02:56:55 PM,5123 S LEAMINGTON AVE,,,60638,5123,S,LEAMINGTON,AVE,false,false,,,56,23,,D034,1,08,0814,22,,18,2,7,1142965.598821,1870065.676294,41.799507846,-87.751248729,"(41.79950784561273, -87.75124872908579)"
SR22-01188294,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/08/2022 02:18:03 PM,07/08/2022 03:20:17 PM,07/08/2022 03:20:17 PM,5219 W LAKE ST,,,60644,5219,W,LAKE,ST,false,false,,,25,37,,C022,2,15,1523,11,,14,6,7,1141406.904446,1902020.543546,41.887225444,-87.756177453,"(41.887225443872246, -87.75617745329838)"
SR22-01185945,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/08/2022 10:31:10 AM,07/08/2022 11:42:20 AM,07/08/2022 11:42:20 AM,2827 W DIVISION ST,,,60622,2827,W,DIVISION,ST,false,false,,,24,26,,I020,1,12,1211,27,,10,6,7,1157236.430764,1907823.589472,41.902842657,-87.697888667,"(41.90284265666394, -87.6978886667146)"
SR22-01166802,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,07/06/2022 03:05:31 AM,09/23/2022 08:08:04 AM,09/23/2022 08:08:04 AM,1450 W CHICAGO AVE,,,60642,1450,W,CHICAGO,AVE,false,false,,,24,1,,M020,1,12,1213,40,,3,4,7,1166356.803177,1905543.420695,41.896395444,-87.664453221,"(41.89639544370476, -87.66445322053944)"
SR22-01150577,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Open,Phone Call,07/03/2022 03:17:00 PM,01/23/2023 08:18:00 AM,,1453 E HYDE PARK BLVD,,,60615,1453,E,HYDE PARK,BLVD,false,false,,,41,4,,T034,3,02,0234,27,,15,1,7,1186877.242503,1871405.106682,41.802254491,-87.590171651,"(41.80225449077572, -87.59017165104277)"
SR22-01131518,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,06/30/2022 01:17:48 PM,10/24/2022 10:28:08 AM,10/24/2022 10:28:08 AM,3364 W DEVON AVE,,,0,3364,W,DEVON,AVE,false,false,,,,,,,,,,,,13,5,6,1152570.47775,1942228.528548,41.997345863,-87.714114611,"(41.997345862500765, -87.71411461100642)"
SR22-01129891,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/30/2022 10:24:19 AM,07/18/2022 03:13:26 PM,07/18/2022 03:13:26 PM,1806 W CUYLER AVE,,,60613,1806,W,CUYLER,AVE,false,false,,,5,47,,L012,1,19,1912,25,,10,5,6,1163433.738049,1926947.691567,41.955192139,-87.674585125,"(41.95519213924344, -87.67458512517577)"
SR22-01125714,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/29/2022 06:10:39 PM,02/20/2024 02:34:16 PM,02/20/2024 02:34:16 PM,4450 S MORGAN ST,,,60609,4450,S,MORGAN,ST,false,false,,,61,11,,N032,2,09,0925,31,,18,4,6,1170076.21008,1875228.736839,41.813129034,-87.651676494,"(41.813129033825895, -87.65167649355813)"
SR22-01121278,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Canceled,Internet,06/29/2022 10:50:16 AM,06/30/2022 08:48:37 AM,06/30/2022 08:48:37 AM,20 E ADAMS ST,,,60603,20,E,ADAMS,ST,false,false,,,32,42,,Q023,1,01,0112,33,,10,4,6,1176635.391745,1899552.232185,41.879729205,-87.626883379,"(41.87972920482291, -87.6268833786446)"
SR22-01115425,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/28/2022 03:37:26 PM,08/02/2022 04:18:32 PM,08/02/2022 04:18:32 PM,8001 S WESTERN AVE,,,60620,8001,S,WESTERN,AVE,false,false,,,70,18,,K041,3,08,0835,18,,15,3,6,1161867.466479,1851376.817039,41.747850846,-87.682448794,"(41.74785084553066, -87.68244879382581)"
SR22-01111805,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/28/2022 10:15:01 AM,07/11/2022 01:21:21 PM,07/11/2022 01:21:21 PM,2551 W CERMAK RD,,,60608,2551,W,CERMAK,RD,false,false,,,30,28,,J027,3,10,1034,19,,10,3,6,1159526.02259,1888788.590599,41.850561974,-87.690002637,"(41.850561974413026, -87.69000263727095)"
SR22-01107561,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/27/2022 04:53:53 PM,06/28/2022 09:42:30 AM,06/28/2022 09:42:30 AM,521 W DIVERSEY PKWY,,,60614,521,W,DIVERSEY,PKWY,false,false,,,7,43,,O016,3,19,1935,13,,16,2,6,1172310.89618,1918870.14471,41.932835179,-87.642190659,"(41.93283517895, -87.64219065850386)"
SR22-01107526,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/27/2022 04:49:32 PM,10/11/2022 12:45:24 PM,10/11/2022 12:45:24 PM,6726 N BOSWORTH AVE,,,60626,6726,N,BOSWORTH,AVE,false,false,,,1,49,,M006,3,24,2432,28,,16,2,6,1164624.992873,1944885.637222,42.004389265,-87.669694956,"(42.004389264539576, -87.66969495582133)"
SR22-01079447,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/23/2022 01:42:13 PM,06/27/2022 12:29:44 PM,06/27/2022 12:29:44 PM,10000 W OHARE ST,,,60666,10000,W,OHARE,ST,false,false,,,76,41,,,5,16,1652,27,,13,5,6,1100652.793461,1934233.3323,41.9762773,-87.90525235,"(41.9762773002267, -87.90525235018102)"
SR22-01047664,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/18/2022 10:26:56 PM,07/14/2022 08:57:11 AM,07/14/2022 08:57:11 AM,848 W AGATITE AVE,,,60640,848,W,AGATITE,AVE,false,false,,,3,46,,N011,1,19,1914,26,,22,7,6,1169584.058676,1929828.283606,41.962964626,-87.651891289,"(41.96296462626912, -87.65189128878967)"
SR22-01026420,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,06/15/2022 08:07:31 PM,06/23/2022 12:09:31 PM,06/23/2022 12:09:31 PM,955 W WEBSTER AVE,,,60614,955,W,WEBSTER,AVE,false,false,,,7,43,,N017,1,18,1812,41,,20,4,6,1169364.371766,1914742.711965,41.921573967,-87.653139106,"(41.92157396659357, -87.6531391057688)"
SR22-01023372,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Open,E-Mail,06/15/2022 01:40:01 PM,06/28/2022 01:08:54 PM,,3200 S KILBOURN AVE,,,60623,3200,S,KILBOURN,AVE,false,false,,,30,22,,E029,3,10,1031,16,,13,4,6,1146858.901294,1882974.997918,41.834859693,-87.736642007,"(41.834859692968735, -87.73664200655091)"
SR22-00937134,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/03/2022 04:39:45 PM,06/23/2022 12:19:21 PM,06/23/2022 12:19:21 PM,2101 S JEFFERSON ST,,,60616,2101,S,JEFFERSON,ST,false,false,,,31,25,,O026,3,12,1235,14,,16,6,6,1172670.102236,1890206.799926,41.854173308,-87.641719692,"(41.85417330772551, -87.64171969187505)"
SR22-00934323,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/03/2022 11:22:22 AM,06/03/2022 11:24:33 AM,06/03/2022 11:24:33 AM,209 W JACKSON BLVD,,,60606,209,W,JACKSON,BLVD,false,false,,,32,42,,P023,2,01,0122,9,,11,6,6,1174707.242633,1898878.561683,41.877923945,-87.633983355,"(41.87792394520328, -87.63398335477228)"
SR22-00920699,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/01/2022 01:36:53 PM,06/03/2022 11:10:38 AM,06/03/2022 11:10:38 AM,8542 S MANISTEE AVE,,,60617,8542,S,MANISTEE,AVE,false,false,,,46,7,,W042,2,04,0423,30,,13,4,6,1195968.317386,1848678.693635,41.739671174,-87.557583338,"(41.73967117419396, -87.55758333779045)"
SR22-00874224,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/25/2022 08:28:32 AM,09/13/2022 03:43:57 PM,09/13/2022 03:43:57 PM,15 W WASHINGTON ST,,,60602,15,W,WASHINGTON,ST,false,false,,,32,42,,P022,1,01,0112,33,,8,4,5,1176196.141824,1900701.30878,41.882892248,-87.628461571,"(41.88289224750812, -87.62846157102052)"
SR22-00852727,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/21/2022 06:54:12 PM,09/13/2022 03:45:40 PM,09/13/2022 03:45:40 PM,2634 N CLARK ST,,,60614,2634,N,CLARK,ST,false,false,,,7,43,,O016,3,19,1935,40,,18,7,5,1171807.741611,1918027.288017,41.93053346,-87.64406459,"(41.93053345960223, -87.64406458968459)"
SR22-00831976,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,05/18/2022 03:44:26 PM,05/23/2022 10:09:39 AM,05/23/2022 10:09:39 AM,8843 S CARPENTER ST,,,60620,8843,S,CARPENTER,ST,false,false,,,71,21,,N043,2,22,2222,6,,15,4,5,1170939.391172,1846018.28842,41.732953183,-87.649362436,"(41.73295318323601, -87.64936243616145)"
SR22-00808964,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,05/15/2022 02:57:27 PM,06/03/2022 10:58:01 AM,06/03/2022 10:58:01 AM,47 W 79TH ST,,,60620,47,W,79TH,ST,false,false,,,44,17,,P041,2,06,0623,21,,14,1,5,1177126.701668,1852488.939,41.750572286,-87.626500819,"(41.750572285765, -87.62650081857156)"
SR22-00791831,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Fax,05/12/2022 01:10:26 PM,05/17/2022 09:31:01 AM,05/17/2022 09:31:01 AM,800 N KEDZIE AVE,,,60651,800,N,KEDZIE,AVE,false,false,,,23,27,,H020,2,11,1121,5,,13,5,5,1154567.892914,1905690.996595,41.897044447,-87.707747862,"(41.89704444743195, -87.70774786179705)"
SR22-00777486,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/10/2022 04:15:51 PM,09/13/2022 03:47:03 PM,09/13/2022 03:47:03 PM,3724 S ROCKWELL ST,,,60632,3724,S,ROCKWELL,ST,false,false,,,58,12,,J030,1,09,0911,6,,16,3,5,1159637.535331,1879738.031832,41.825723926,-87.689842219,"(41.825723925900576, -87.68984221892516)"
