SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-01007067,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 07:21:08 PM,06/13/2022 09:24:23 PM,06/13/2022 09:24:23 PM,6534 N NORTHWEST HWY,,,60631,6534,N,NORTHWEST,HWY,false,false,,,9,41,,X106,1,16,1612,37,,19,2,6,1126156.92251,1942706.852231,41.999141446,-87.811270957,"(41.999141446085105, -87.81127095682551)"
SR22-01005569,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 03:58:13 PM,06/13/2022 05:38:04 PM,06/13/2022 05:38:04 PM,8000 S HERMITAGE AVE,,,60620,8000,S,HERMITAGE,AVE,false,false,,,71,21,,L041,1,06,0611,15,,15,2,6,1165999.923801,1851598.634325,41.748372765,-87.667299825,"(41.74837276455657, -87.66729982470956)"
SR22-01004819,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:56:07 PM,06/13/2022 03:50:31 PM,06/13/2022 03:50:31 PM,8046 S HERMITAGE AVE,,,60620,8046,S,HERMITAGE,AVE,false,false,,,71,21,,L041,1,06,0611,15,,14,2,6,1166001.587835,1851115.150697,41.747045981,-87.66730744,"(41.747045980522905, -87.66730744047959)"
SR22-01004781,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:52:15 PM,06/13/2022 03:52:42 PM,06/13/2022 03:52:42 PM,8039 S HERMITAGE AVE,,,60620,8039,S,HERMITAGE,AVE,false,false,,,71,21,,L041,1,06,0611,15,,14,2,6,1166158.141259,1851239.538532,41.747383992,-87.666730254,"(41.747383991922895, -87.66673025410037)"
SR22-01004749,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:48:49 PM,06/13/2022 04:11:48 PM,06/13/2022 04:11:48 PM,8029 S MARSHFIELD AVE,,,60620,8029,S,MARSHFIELD,AVE,false,false,,,71,21,,L041,1,06,0611,26,,14,2,6,1166820.500804,1851346.573607,41.747663605,-87.664300123,"(41.74766360458538, -87.66430012298375)"
SR22-01004705,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:46:07 PM,06/13/2022 02:48:55 PM,06/13/2022 02:48:55 PM,1425 N MAPLEWOOD AVE,,,60622,1425,N,MAPLEWOOD,AVE,true,false,,SR22-01004434,24,1,,J019,2,14,1423,25,,14,2,6,1159227.773312,1909517.361137,41.907449794,-87.690527463,"(41.90744979384902, -87.69052746345527)"
SR22-01004579,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:36:16 PM,06/13/2022 02:48:55 PM,06/13/2022 02:48:55 PM,1425 N MAPLEWOOD AVE,,,60622,1425,N,MAPLEWOOD,AVE,true,false,,SR22-01004434,24,1,,J019,2,14,1423,25,,14,2,6,1159227.773312,1909517.361137,41.907449794,-87.690527463,"(41.90744979384902, -87.69052746345527)"
SR22-01004575,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,06/13/2022 02:35:49 PM,06/13/2022 04:07:54 PM,06/13/2022 04:07:54 PM,8012 S MARSHFIELD AVE,,,60620,8012,S,MARSHFIELD,AVE,true,false,,SR22-01004545,71,21,,L041,1,06,0611,26,,14,2,6,1166659.225446,1851492.244558,41.748066786,-87.664886939,"(41.74806678601389, -87.66488693944713)"
SR22-01004551,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:33:36 PM,06/13/2022 03:25:51 PM,06/13/2022 03:25:51 PM,7938 S HERMITAGE AVE,,,60620,7938,S,HERMITAGE,AVE,false,false,,,71,17,,L041,1,06,0611,4,,14,2,6,1165983.560513,1851873.187897,41.749126527,-87.667351999,"(41.74912652652053, -87.66735199860312)"
SR22-01004545,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:33:06 PM,06/13/2022 04:07:54 PM,06/13/2022 04:07:54 PM,8012 S MARSHFIELD AVE,,,60620,8012,S,MARSHFIELD,AVE,false,false,,,71,21,,L041,1,06,0611,26,,14,2,6,1166659.225446,1851492.244558,41.748066786,-87.664886939,"(41.74806678601389, -87.66488693944713)"
SR22-01004519,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:31:49 PM,06/13/2022 03:20:53 PM,06/13/2022 03:20:53 PM,7921 S HERMITAGE AVE,,,60620,7921,S,HERMITAGE,AVE,false,false,,,71,17,,L041,1,06,0611,4,,14,2,6,1166139.310314,1852061.254718,41.749639299,-87.666775931,"(41.749639299203615, -87.66677593077766)"
SR22-01004501,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:30:24 PM,06/13/2022 03:24:09 PM,06/13/2022 03:24:09 PM,7943 S HERMITAGE AVE,,,60620,7943,S,HERMITAGE,AVE,false,false,,,71,17,,L041,1,06,0611,4,,14,2,6,1166148.132964,1851850.731181,41.749061405,-87.666749577,"(41.74906140497489, -87.66674957736669)"
SR22-01004479,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:28:03 PM,06/13/2022 03:46:14 PM,06/13/2022 03:46:14 PM,8036 S HERMITAGE AVE,,,60620,8036,S,HERMITAGE,AVE,false,false,,,71,21,,L041,1,06,0611,15,,14,2,6,1166001.718618,1851236.694015,41.74737951,-87.667303514,"(41.74737951013825, -87.66730351392347)"
SR22-01004459,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:25:57 PM,06/13/2022 04:05:37 PM,06/13/2022 04:05:37 PM,7955 S HERMITAGE AVE,,,60620,7955,S,HERMITAGE,AVE,false,false,,,71,17,,L041,1,06,0611,4,,14,2,6,1166139.005728,1851724.378168,41.748714868,-87.66678661,"(41.74871486825585, -87.66678660990446)"
SR22-01004434,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:23:44 PM,06/13/2022 02:48:54 PM,06/13/2022 02:48:54 PM,1425 N MAPLEWOOD AVE,,,60622,1425,N,MAPLEWOOD,AVE,false,false,,,24,1,,J019,2,14,1423,25,,14,2,6,1159227.773312,1909517.361137,41.907449794,-87.690527463,"(41.90744979384902, -87.69052746345527)"
SR22-01004424,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:22:52 PM,06/13/2022 03:56:03 PM,06/13/2022 03:56:03 PM,8034 S HERMITAGE AVE,,,60620,8034,S,HERMITAGE,AVE,false,false,,,71,21,,L041,1,06,0611,15,,14,2,6,1166000.600084,1851266.154473,41.747460378,-87.667306777,"(41.747460377639165, -87.6673067769735)"
SR22-01004403,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:21:39 PM,06/13/2022 03:18:47 PM,06/13/2022 03:18:47 PM,7958 S HERMITAGE AVE,,,60620,7958,S,HERMITAGE,AVE,false,false,,,71,17,,L041,1,06,0611,4,,14,2,6,1165968.684014,1851697.939472,41.748645936,-87.667411482,"(41.748645935663234, -87.66741148209005)"
SR22-01004341,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:16:40 PM,06/13/2022 03:54:56 PM,06/13/2022 03:54:56 PM,8053 S HERMITAGE AVE,,,60620,8053,S,HERMITAGE,AVE,false,false,,,71,21,,L041,1,06,0611,15,,14,2,6,1166167.800228,1851089.725565,41.746972678,-87.666699114,"(41.74697267823548, -87.66669911378453)"
SR22-01004303,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:13:51 PM,06/13/2022 02:21:28 PM,06/13/2022 02:21:28 PM,7939 S MARSHFIELD AVE,,,60620,7939,S,MARSHFIELD,AVE,false,false,,,71,21,,L041,1,06,0611,30,,14,2,6,1166803.142881,1851896.53944,41.749173159,-87.664348059,"(41.74917315926363, -87.66434805940752)"
SR22-01004291,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:12:37 PM,06/13/2022 04:00:33 PM,06/13/2022 04:00:33 PM,8026 S MARSHFIELD AVE,,,60620,8026,S,MARSHFIELD,AVE,false,false,,,71,21,,L041,1,06,0611,26,,14,2,6,1166663.221193,1851371.830099,41.747736266,-87.664875726,"(41.74773626639196, -87.66487572555734)"
SR22-01004214,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:06:20 PM,06/13/2022 02:39:06 PM,06/13/2022 02:39:06 PM,8025 S MARSHFIELD AVE,,,60620,8025,S,MARSHFIELD,AVE,false,false,,,71,21,,L041,1,06,0611,26,,14,2,6,1166819.242883,1851375.60386,41.747743295,-87.664303905,"(41.747743294569595, -87.66430390528652)"
SR22-01004212,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:06:15 PM,06/13/2022 02:19:41 PM,06/13/2022 02:19:41 PM,7948 S MARSHFIELD AVE,,,60620,7948,S,MARSHFIELD,AVE,false,false,,,71,21,,L041,1,06,0611,30,,14,2,6,1166652.52629,1851812.408494,41.748945504,-87.664902373,"(41.74894550421041, -87.66490237348084)"
SR22-01004157,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 02:01:14 PM,06/13/2022 02:22:58 PM,06/13/2022 02:22:58 PM,7921 S MARSHFIELD AVE,,,60620,7921,S,MARSHFIELD,AVE,false,false,,,71,21,,L041,1,06,0611,30,,14,2,6,1166798.240261,1852076.416873,41.749666873,-87.6643609,"(41.74966687299752, -87.66436089976025)"
SR22-01004133,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 01:58:57 PM,06/13/2022 03:32:26 PM,06/13/2022 03:32:26 PM,7945 S HERMITAGE AVE,,,60620,7945,S,HERMITAGE,AVE,false,false,,,71,17,,L041,1,06,0611,4,,13,2,6,1166149.055324,1851820.80438,41.748979262,-87.666747047,"(41.74897926194506, -87.66674704705633)"
SR22-01004100,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 01:56:21 PM,06/13/2022 03:17:02 PM,06/13/2022 03:17:02 PM,7928 S HERMITAGE AVE,,,60620,7928,S,HERMITAGE,AVE,false,false,,,71,17,,L041,1,06,0611,4,,13,2,6,1165980.728042,1851996.957957,41.749466229,-87.667358867,"(41.74946622945801, -87.66735886744905)"
SR22-01004091,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 01:55:59 PM,06/13/2022 03:49:07 PM,06/13/2022 03:49:07 PM,8044 S HERMITAGE AVE,,,60620,8044,S,HERMITAGE,AVE,false,false,,,71,21,,L041,1,06,0611,15,,13,2,6,1166004.40654,1851145.848425,41.74713016,-87.667296241,"(41.74713015964684, -87.66729624127177)"
SR22-01004060,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 01:53:19 PM,06/13/2022 03:42:25 PM,06/13/2022 03:42:25 PM,8040 S MARSHFIELD AVE,,,60620,8040,S,MARSHFIELD,AVE,false,false,,,71,21,,L041,1,06,0611,26,,13,2,6,1166663.596332,1851220.509692,41.747321014,-87.664878659,"(41.74732101360302, -87.66487865852773)"
SR22-01003627,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Internet,06/13/2022 01:18:34 PM,06/13/2022 01:43:43 PM,06/13/2022 01:43:43 PM,1058 N KEDZIE AVE,,,60651,1058,N,KEDZIE,AVE,false,false,,,23,26,,H020,2,11,1121,10,,13,2,6,1154739.582681,1907057.774273,41.900791575,-87.707080623,"(41.90079157548398, -87.7070806234717)"
SR22-01002821,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/13/2022 12:03:25 PM,06/13/2022 01:37:16 PM,06/13/2022 01:37:16 PM,3542 N LOWELL AVE,,,60641,3542,N,LOWELL,AVE,false,false,,,16,30,,F014,3,17,1731,7,,12,2,6,1146663.146133,1923389.13782,41.945764364,-87.736328542,"(41.94576436416176, -87.73632854245629)"
SR22-01000502,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/13/2022 09:19:58 AM,06/13/2022 09:41:05 AM,06/13/2022 09:41:05 AM,309 E 59TH ST,,,60637,309,E,59TH,ST,false,false,,,40,20,,Q036,3,02,0232,7,,9,2,6,1179160.665794,1865908.291156,41.787350313,-87.618638854,"(41.787350313339275, -87.61863885422507)"
SR22-00994766,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/12/2022 10:43:25 AM,06/12/2022 10:58:42 AM,06/12/2022 10:58:42 AM,2107 E 67TH ST,,,60649,2107,E,67TH,ST,false,false,,,43,5,,V038,3,03,0331,1,,10,1,6,1191454.578553,1860799.205887,41.773041341,-87.573728593,"(41.773041341172046, -87.57372859263059)"
SR22-00994730,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/12/2022 10:34:45 AM,06/12/2022 10:44:00 AM,06/12/2022 10:44:00 AM,6712 S CLYDE AVE,,,60649,6712,S,CLYDE,AVE,false,false,,,43,5,,V038,3,03,0331,1,,10,1,6,1191294.034545,1860806.075405,41.773064081,-87.574316874,"(41.77306408125305, -87.57431687391713)"
SR22-00994601,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/12/2022 10:01:44 AM,06/12/2022 10:06:38 AM,06/12/2022 10:06:38 AM,6750 S CLYDE AVE,,,60649,6750,S,CLYDE,AVE,false,false,,,43,5,,V038,3,03,0331,1,,10,1,6,1191370.103212,1860412.560934,41.771982405,-87.574050765,"(41.77198240488731, -87.5740507654844)"
SR22-00994566,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/12/2022 09:50:09 AM,06/12/2022 10:06:00 AM,06/12/2022 10:06:00 AM,6746 S CLYDE AVE,,,60649,6746,S,CLYDE,AVE,false,false,,,43,5,,V038,3,03,0331,1,,9,1,6,1191296.959941,1860443.739305,41.772069732,-87.574317873,"(41.772069732407026, -87.57431787252033)"
SR22-00994565,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/12/2022 09:49:40 AM,06/12/2022 10:05:15 AM,06/12/2022 10:05:15 AM,7031 S CLYDE AVE,,,60649,7031,S,CLYDE,AVE,false,false,,,43,5,,V038,3,03,0331,38,,9,1,6,1191513.332549,1858619.538115,41.76705874,-87.5735838,"(41.767058740131155, -87.57358379972243)"
SR22-00994553,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/12/2022 09:47:01 AM,06/12/2022 10:01:20 AM,06/12/2022 10:01:20 AM,6706 S CLYDE AVE,,,60649,6706,S,CLYDE,AVE,false,false,,,43,5,,V038,3,03,0331,1,,9,1,6,1191297.114815,1860859.775349,41.773211363,-87.574303845,"(41.773211363397884, -87.57430384528313)"
SR22-00994521,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/12/2022 09:36:51 AM,06/12/2022 10:00:46 AM,06/12/2022 10:00:46 AM,2050 E 68TH ST,,,60649,2050,E,68TH,ST,false,false,,,43,5,,V038,3,03,0331,1,,9,1,6,1191256.181642,1860355.972265,41.77182988,-87.574470189,"(41.77182988035471, -87.57447018937584)"
SR22-00994505,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/12/2022 09:33:09 AM,06/12/2022 10:00:08 AM,06/12/2022 10:00:08 AM,7011 S CLYDE AVE,,,60649,7011,S,CLYDE,AVE,false,false,,,43,5,,V038,3,03,0331,38,,9,1,6,1191499.645138,1858808.270894,41.767576969,-87.573627859,"(41.76757696947623, -87.57362785859617)"
SR22-00994486,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/12/2022 09:28:00 AM,06/12/2022 09:59:28 AM,06/12/2022 09:59:28 AM,7024 S CLYDE AVE,,,60649,7024,S,CLYDE,AVE,false,false,,,43,5,,V038,3,03,0331,31,,9,1,6,1191343.291329,1858691.439184,41.767260162,-87.574204733,"(41.76726016226072, -87.57420473309173)"
SR22-00992437,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/11/2022 04:54:13 PM,06/11/2022 05:28:17 PM,06/11/2022 05:28:17 PM,4631 N LARAMIE AVE,,,60630,4631,N,LARAMIE,AVE,false,false,,,15,45,,D011,2,16,1623,15,,16,7,6,1140907.379721,1930425.997063,41.965182207,-87.757311126,"(41.96518220692684, -87.75731112624115)"
SR22-00991445,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/11/2022 01:12:37 PM,06/11/2022 07:08:16 PM,06/11/2022 07:08:16 PM,4445 S CAMPBELL AVE,,,60632,4445,S,CAMPBELL,AVE,true,false,,SR22-00984385,58,15,,J032,2,09,0922,4,,13,7,6,1160525.769769,1874928.525824,41.81250776,-87.68671627,"(41.81250776007039, -87.68671627000658)"
SR22-00990794,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,spot-open311-Chicago+Works,06/11/2022 11:07:54 AM,06/11/2022 11:37:12 AM,06/11/2022 11:37:12 AM,1445 S PLYMOUTH CT,Chicago,IL,60605,1445,S,PLYMOUTH,CT,false,false,,,33,3,,P025,3,01,0131,26,,11,7,6,1176274.246131,1893425.779298,41.862925986,-87.628394182,"(41.862925986037894, -87.62839418204055)"
SR22-00989408,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/11/2022 06:59:20 AM,06/11/2022 12:57:30 PM,06/11/2022 12:57:30 PM,2235 S HOMAN AVE,,,60623,2235,S,HOMAN,AVE,false,false,,,30,22,,H027,2,10,1024,22,,6,7,6,1154123.022791,1888784.522578,41.850660174,-87.709832874,"(41.850660174266906, -87.70983287424373)"
SR22-00987947,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/10/2022 06:57:35 PM,06/11/2022 06:18:08 AM,06/11/2022 06:18:08 AM,10754 S HOXIE AVE,,,60617,10754,S,HOXIE,AVE,false,false,,,51,10,,V048,3,04,0434,13,,18,6,6,1195164.515778,1833951.450056,41.699278089,-87.561012333,"(41.69927808876939, -87.56101233323376)"
SR22-00987432,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/10/2022 05:13:35 PM,06/11/2022 04:26:35 PM,06/11/2022 04:26:35 PM,10745 S HOXIE AVE,,,60617,10745,S,HOXIE,AVE,false,false,,,51,10,,V048,3,04,0434,13,,17,6,6,1195294.642552,1834075.789709,41.699616086,-87.560531792,"(41.69961608646976, -87.56053179151887)"
SR22-00986983,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/10/2022 04:00:16 PM,06/10/2022 04:59:44 PM,06/10/2022 04:59:44 PM,3510 N PINE GROVE AVE,,,60657,3510,N,PINE GROVE,AVE,false,false,,,6,46,,O014,2,19,1925,31,,16,6,6,1171462.832268,1923801.70813,41.946386301,-87.645161701,"(41.94638630113355, -87.64516170089915)"
SR22-00986853,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/10/2022 03:45:48 PM,06/10/2022 04:57:24 PM,06/10/2022 04:57:24 PM,552 W BROMPTON AVE,,,60657,552,W,BROMPTON,AVE,false,false,,,6,46,,O013,2,19,1925,36,,15,6,6,1171486.897951,1924206.610461,41.947496837,-87.645061293,"(41.94749683740826, -87.64506129269728)"
SR22-00985951,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/10/2022 02:19:18 PM,06/10/2022 04:27:24 PM,06/10/2022 04:27:24 PM,5901 S PRAIRIE AVE,,,60637,5901,S,PRAIRIE,AVE,false,false,,,40,20,,Q036,3,02,0232,7,,14,6,6,1179058.843097,1865921.937671,41.787390083,-87.619011775,"(41.78739008271288, -87.61901177504717)"
SR22-00984810,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/10/2022 12:35:05 PM,06/10/2022 01:25:39 PM,06/10/2022 01:25:39 PM,5240 W 63RD PL,,,60638,5240,W,63RD,PL,false,false,,,64,13,,C037,1,08,0813,43,,12,6,6,1142414.383672,1862062.753225,41.777556695,-87.753468158,"(41.77755669479635, -87.7534681578145)"
SR22-00983966,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/10/2022 11:24:53 AM,06/10/2022 12:24:28 PM,06/10/2022 12:24:28 PM,2324 N ALBANY AVE,,,60647,2324,N,ALBANY,AVE,false,false,,,22,32,,I017,1,14,1414,20,,11,6,6,1155334.453874,1915550.598439,41.924084673,-87.704666963,"(41.92408467266133, -87.70466696295469)"
SR22-00982841,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/10/2022 09:40:37 AM,06/10/2022 10:48:31 AM,06/10/2022 10:48:31 AM,2435 S WESTERN AVE,,,60608,2435,S,WESTERN,AVE,false,false,,,31,25,,K027,3,10,1034,5,,9,6,6,1160850.903436,1887639.157793,41.84738047,-87.685171908,"(41.84738047001137, -87.68517190802285)"
SR22-00982677,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/10/2022 09:25:57 AM,06/10/2022 09:29:22 AM,06/10/2022 09:29:22 AM,5550 W BYRON ST,,,60634,5550,W,BYRON,ST,false,false,,,15,38,,C013,3,16,1633,34,,9,6,6,1138404.894507,1925418.536607,41.95148706,-87.766634067,"(41.95148706036394, -87.76663406665864)"
SR22-00981870,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/10/2022 08:02:48 AM,06/10/2022 09:28:20 AM,06/10/2022 09:28:20 AM,5641 W GRACE ST,,,60634,5641,W,GRACE,ST,false,false,,,15,38,,B013,3,16,1633,23,,8,6,6,1137891.143356,1924620.03774,41.949305207,-87.768541976,"(41.9493052066684, -87.76854197629963)"
SR22-00979452,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,DWM,06/09/2022 06:23:34 PM,07/12/2022 08:42:13 AM,07/12/2022 08:42:13 AM,3456 N CLARK ST,,,,3456,N,CLARK,ST,false,false,,,6,44,,N014,2,19,1924,38,,18,5,6,1168790.175051,1923220.930995,41.944851087,-87.655002374,"(41.94485108655828, -87.65500237363177)"
SR22-00977328,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/09/2022 01:51:03 PM,06/09/2022 05:54:26 PM,06/09/2022 05:54:26 PM,3454 N CLARK ST,,,60657,3454,N,CLARK,ST,false,false,,,6,44,,N014,2,19,1924,38,,13,5,6,1168875.02807,1923234.015525,41.944885148,-87.654690109,"(41.944885147986994, -87.65469010935168)"
SR22-00977108,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/09/2022 01:29:23 PM,06/09/2022 01:40:12 PM,06/09/2022 01:40:12 PM,925 E 81ST ST,,,60619,925,E,81ST,ST,false,false,,,44,8,,S041,3,06,0631,18,,13,5,6,1183913.042049,1851430.943747,41.747513357,-87.601665693,"(41.74751335733014, -87.60166569305582)"
SR22-00974585,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/09/2022 09:37:47 AM,06/09/2022 10:04:25 AM,06/09/2022 10:04:25 AM,12238 S PEORIA ST,,,60643,12238,S,PEORIA,ST,false,false,,,53,34,,N051,2,05,0524,40,,9,5,6,1172476.08273,1823509.639882,41.671152367,-87.644392471,"(41.67115236680664, -87.64439247109314)"
SR22-00974174,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/09/2022 09:07:15 AM,06/10/2022 12:23:58 PM,06/10/2022 12:23:58 PM,7335 S CONSTANCE AVE,,,60649,7335,S,CONSTANCE,AVE,false,false,,,43,7,,U039,2,03,0324,3,,9,5,6,1189737.655073,1856552.043789,41.761428218,-87.580158628,"(41.761428217569815, -87.580158628227)"
SR22-00971631,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/08/2022 06:19:09 PM,06/08/2022 07:09:06 PM,06/08/2022 07:09:06 PM,500 W ROSCOE ST,,,60657,500,W,ROSCOE,ST,false,false,,,6,44,,O014,2,19,1925,12,,18,4,6,1172295.401672,1922808.574067,41.943642723,-87.642130902,"(41.9436427229195, -87.64213090198174)"
SR22-00971619,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Mobile Device,06/08/2022 06:15:07 PM,07/28/2022 09:48:58 AM,07/28/2022 09:48:58 AM,2547 W 71ST ST,,,60629,2547,W,71ST,ST,false,false,,,66,18,,J039,3,08,0832,48,,18,4,6,1160422.152245,1857402.420251,41.764415891,-87.687579182,"(41.764415891202034, -87.68757918155258)"
SR22-00971060,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/08/2022 04:43:21 PM,06/09/2022 05:16:09 PM,06/09/2022 05:16:09 PM,6216 W 63RD ST,,,60638,6216,W,63RD,ST,false,false,,,64,13,,A036,1,08,0812,11,,16,4,6,1135957.644211,1862147.539804,41.777906401,-87.777137109,"(41.77790640094726, -87.7771371092079)"
SR22-00969204,No Water Complaint,WBJ,Alderman,DWM - Department of Water Management,Completed,Alderman's Office,06/08/2022 01:44:00 PM,06/08/2022 04:50:56 PM,06/08/2022 04:50:56 PM,6005 S KEATING AVE,,,60629,6005,S,KEATING,AVE,false,false,,,64,13,,E036,1,08,0813,25,,13,4,6,1145814.041358,1864331.495862,41.783718921,-87.74094748,"(41.78371892091617, -87.74094747974195)"
SR22-00966472,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,06/08/2022 09:37:54 AM,06/08/2022 10:06:42 AM,06/08/2022 10:06:42 AM,8425 S HAMILTON AVE,,,60620,8425,S,HAMILTON,AVE,false,false,,,71,18,,K042,1,06,0614,32,,9,4,6,1163566.273154,1848626.786541,41.740268915,-87.676300743,"(41.74026891487806, -87.67630074319737)"
SR22-00966337,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/08/2022 09:25:13 AM,06/08/2022 09:45:52 AM,06/08/2022 09:45:52 AM,717 W BARRY AVE,,,60657,717,W,BARRY,AVE,false,false,,,6,44,,O015,3,19,1934,6,,9,4,6,1170860.981957,1920577.433093,41.937552001,-87.647468721,"(41.93755200114181, -87.64746872081486)"
